Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
63,2,0.001,0.0001,250,0.7043720462326446,0.9243018952562525,-0.2199298490236079,61,64,127,0.009269251218891729,0.011094785830187932,
64,2,0.001,0.0001,250,0.8251539783699511,1.0968236831638143,-0.2716697047938632,76,63,113,0.004014330806236911,0.004846094171080511,
65,2,0.001,0.0001,250,0.7909945423146655,0.9627081157461451,-0.17171357343147964,75,63,114,0.004112491758629076,0.004820946229006363,
66,2,0.001,0.0001,250,0.5659103753894683,0.86018634840871,-0.2942759730192417,71,69,112,0.009706250084720053,0.011339134559977022,
67,2,0.001,0.0001,250,0.7515135806906531,0.8452739726027402,-0.09376039191208707,60,60,132,0.006191690714462162,0.009086077280501753,
68,2,0.001,0.0001,250,1.1033311060456672,0.9924348727960476,0.11089623324961961,68,68,116,0.00850710896446839,0.010410822296362645,
69,2,0.001,0.0001,250,0.6908492079845673,1.1048537005163495,-0.4140044925317822,68,72,112,0.007584824218816946,0.008920074574517984,
70,2,0.001,0.0001,250,0.7426777067481535,1.0948991696322663,-0.3522214628841128,66,61,125,0.003884076207873137,0.004451594547844263,
71,2,0.001,0.0001,250,0.8222966328386786,0.8865467767295604,-0.0642501438908818,57,65,130,0.0055171079794276955,0.006073256588893451,
72,2,0.001,0.0001,250,0.7642505330010568,1.0261087866108813,-0.2618582536098245,63,64,125,0.0046461221202161,0.005090275851869907,
73,2,0.001,0.0001,250,0.7819468878609958,0.9778824696255904,-0.1959355817645947,68,55,129,0.004503616239424486,0.005209031804487054,
74,2,0.001,0.0001,250,0.8133651942146272,1.0509082626274138,-0.2375430684127866,60,55,137,0.00486686870085495,0.005350510261374332,
75,2,0.001,0.0001,250,0.6555377855194203,0.9606313497822944,-0.30509356426287404,68,73,111,0.005804037248784824,0.006725919734597238,
76,2,0.001,0.0001,250,0.8198216277614436,0.9258005109012071,-0.10597888313976345,59,56,137,0.004612480418471785,0.004765406999778489,
77,2,0.001,0.0001,250,0.7912954694067027,1.1283241632278782,-0.3370286938211755,56,61,135,0.004254049857947924,0.004753224891294405,
78,2,0.001,0.0001,250,0.7465886824444526,1.1630088043894335,-0.4164201219449809,73,58,121,0.005400306371715677,0.00628543413299189,
79,2,0.001,0.0001,250,0.6953311993168123,1.0482603815937155,-0.3529291822769032,66,65,121,0.0034899376011671016,0.004202970305344169,
80,2,0.001,0.0001,250,0.8752697387389368,1.139699570815451,-0.26442983207651416,66,48,138,0.006999572340973463,0.008056399412577159,
81,2,0.001,0.0001,250,0.8373530214437592,1.076910498201244,-0.23955747675748484,68,65,119,0.0035944551305626383,0.0041540822849414315,
82,2,0.001,0.0001,250,0.6839222459405337,1.0750605326876503,-0.3911382867471166,59,59,134,0.006457501777364398,0.007381095352048857,
83,2,0.001,0.0001,250,0.8144642552975594,1.0784758448627814,-0.26401158956522197,58,66,128,0.00460357555232694,0.005107153662060915,
84,2,0.001,0.0001,250,0.8683943599861345,0.985129158387283,-0.11673479840114853,67,49,136,0.0035666905532968497,0.004280683075329248,
85,2,0.001,0.0001,250,0.7883326736306834,0.8737343656938662,-0.08540169206318282,69,64,119,0.004000577682086402,0.004432734868402794,
86,2,0.001,0.0001,250,0.7355362534447619,1.0193993862341084,-0.2838631327893465,75,54,123,0.004630239584226542,0.0054562102377348825,
87,2,0.001,0.0001,250,0.8298326731074641,1.1656172486166783,-0.33578457550921414,68,67,117,0.005059082696612887,0.005947103538355046,
88,2,0.001,0.0001,250,0.8695441401916689,0.8929696969696976,-0.02342555677802871,64,62,126,0.006148910051972088,0.006886108611462742,
89,2,0.001,0.0001,250,0.9238682254350147,0.9158546301403452,0.008013595294669495,62,66,124,0.005712242689310044,0.006808310847295138,
90,2,0.001,0.0001,250,0.7618962815662618,1.0747874259211547,-0.31289114435489296,61,62,129,0.0030122472534920234,0.0033684137530963706,
91,2,0.001,0.0001,250,0.7946762144123465,1.094017679709449,-0.2993414652971025,73,47,132,0.004179683213496668,0.004744318801357871,
92,2,0.001,0.0001,250,0.786926574396167,1.0660076530612235,-0.2790810786650565,74,54,124,0.003486843818841394,0.004022272652280662,
93,2,0.001,0.0001,250,0.7419273604939504,1.0492482161060122,-0.3073208556120618,73,47,132,0.004308571200009014,0.005205205705598327,
94,2,0.001,0.0001,250,0.806322862730182,1.1332457474761444,-0.3269228847459623,58,52,142,0.004954754703073178,0.005640074691754438,
95,2,0.001,0.0001,250,0.7794875840610498,1.025408465200051,-0.24592088113900124,58,62,132,0.00465985234392941,0.005357634134306969,
96,2,0.001,0.0001,250,0.8311147028900783,0.9990102025277906,-0.16789549963771233,63,63,126,0.00420308465266777,0.00481082426121774,
97,2,0.001,0.0001,250,0.8058737450942027,1.0271751717748778,-0.2213014266806751,66,61,125,0.004176949768854295,0.004992778568484393,
98,2,0.001,0.0001,250,0.7646718335404918,1.097711811997525,-0.33303997845703326,56,54,142,0.004358583592328227,0.004916567534667042,
99,2,0.001,0.0001,250,0.7858299073736729,1.0840072901241613,-0.29817738275048844,74,50,128,0.004362743848583175,0.0052816615694478136,
100,2,0.001,0.0001,250,0.9153731916963118,0.8252291749701084,0.09014401672620342,61,67,124,0.008355687394604985,0.008799695684821612,7.0
101,2,0.001,0.0001,250,0.8438782672126423,0.8347730789066532,0.009105188305989054,58,55,139,0.007323582005829333,0.008127682705226204,8.0
102,2,0.001,0.0001,250,0.7864411077005671,0.9607346762899936,-0.17429356858942657,66,52,134,0.004797346884740373,0.0052432153468331,8.0
103,2,0.001,0.0001,250,0.6998030579808032,1.0226953075054317,-0.32289224952462847,52,66,134,0.0038319957501736666,0.004225962544562872,8.0
104,2,0.001,0.0001,250,0.9179836501761718,0.8394859174186495,0.07849773275752225,60,57,135,0.00832298289305673,0.00886867705467795,9.0
105,2,0.001,0.0001,250,0.7649384303497473,0.9828191529095399,-0.21788072255979263,65,44,143,0.004120349721101904,0.00466089599106155,9.0
106,2,0.001,0.0001,250,0.745711421036609,1.0778067187604354,-0.3320952977238264,50,47,155,0.005591099973183099,0.006297243510113509,9.0
107,2,0.001,0.0001,250,0.7555680091556468,1.0953791469194312,-0.33981113776378435,54,59,139,0.004140777616405401,0.00444119917649686,9.0
108,2,0.001,0.0001,250,0.7800431691684795,1.0540240811153374,-0.2739809119468579,70,50,132,0.0044427571517247,0.005610387576745783,9.0
109,2,0.001,0.0001,250,0.8039785729625913,1.0139716840536506,-0.20999311109105923,60,35,157,0.004143739813979397,0.004733579173724031,9.0
110,2,0.001,0.0001,250,0.8240286106706316,1.1000606428138264,-0.2760320321431948,61,51,140,0.0054094502382451125,0.006275975813951372,9.0
111,2,0.001,0.0001,250,0.9165129880940037,0.9244636471990479,-0.007950659105044222,68,35,149,0.004541832002110721,0.0053163992294122464,9.0
112,2,0.001,0.0001,250,0.8012754593320591,1.0739942983845396,-0.2727188390524805,67,48,137,0.004142922794939465,0.005195851668575749,9.0
113,2,0.001,0.0001,250,0.8241632204443187,0.7364450256513441,0.0877181947929746,72,48,132,0.00834740228958536,0.009447112225232408,10.0
114,2,0.001,0.0001,250,0.8057373865628543,1.0693069306930674,-0.26356954413021305,54,51,147,0.00353457742667899,0.00391486818144984,10.0
115,2,0.001,0.0001,250,0.9013712500085902,0.9589727722772278,-0.05760152226863757,57,46,149,0.005493567799340228,0.0064444370317614345,10.0
116,2,0.001,0.0001,250,0.7819002125923876,1.1472167968749993,-0.3653165842826117,61,49,142,0.004706595291439775,0.0051347786707294195,10.0
117,2,0.001,0.0001,250,0.8716415215714167,0.9806505044421009,-0.10900898287068417,62,45,145,0.004320976027748869,0.004844392802383336,10.0
118,2,0.001,0.0001,250,0.7742598727728612,0.9258394595668583,-0.15157958679399708,49,46,157,0.0048673479121628055,0.005313800230826424,10.0
119,2,0.001,0.0001,250,0.8994783795061526,0.9450958837180894,-0.04561750421193678,64,43,145,0.004536854673656007,0.005010902656358955,10.0
120,2,0.001,0.0001,250,0.7593757707173969,1.0079163832024245,-0.24854061248502757,63,45,144,0.0038554563061724383,0.004720469372206102,10.0
121,2,0.001,0.0001,250,0.8747046802108933,0.9536915943407457,-0.07898691412985237,48,43,161,0.005831908388887589,0.006397221271500383,10.0
122,2,0.001,0.0001,250,0.8457546993234046,1.0028965085329569,-0.15714180920955223,62,51,139,0.004389884883546629,0.005008741203974374,9.0
123,2,0.001,0.0001,250,0.7697839963001227,1.090632343516342,-0.32084834721621935,56,36,160,0.003615356953107912,0.003981314397730593,9.0
124,2,0.001,0.0001,250,0.8122989783953846,1.0569269116346396,-0.24462793323925502,47,29,176,0.004997233606620159,0.005659802617331676,9.0
125,2,0.001,0.0001,250,0.8856977805323486,0.9501984619201186,-0.06450068138776999,49,44,159,0.003646616218314246,0.004012579605766788,9.0
126,2,0.001,0.0001,250,0.9593321967047824,0.8790318547782175,0.08030034192656488,57,44,151,0.004497476911604989,0.005470513146578256,10.0
127,2,0.001,0.0001,250,0.7980815935899211,1.0561185223191363,-0.25803692872921513,55,37,160,0.0046531847179384096,0.005245387718253379,10.0
128,2,0.001,0.0001,250,0.7842354298553653,1.0775645419236919,-0.29332911206832657,43,40,169,0.004725823448730395,0.005003171430478654,10.0
129,2,0.001,0.0001,250,0.7837478323943972,0.9697646985782569,-0.1860168661838597,53,45,154,0.0047739185998121525,0.0052111145017760836,10.0
130,2,0.001,0.0001,250,0.8602884775882809,1.0162646342421617,-0.15597615665388087,55,45,152,0.004473224730474321,0.004960093719067915,10.0
131,2,0.001,0.0001,250,0.8930041998369227,0.9609265623011343,-0.06792236246421157,50,36,166,0.004812214273705525,0.005321171558923636,10.0
132,2,0.001,0.0001,250,0.8804269430446172,0.9619504987070556,-0.08152355566243841,40,33,179,0.003996975659252816,0.004410879339495379,9.0
133,2,0.001,0.0001,250,0.8180799788945697,1.1561024467019598,-0.3380224678073901,59,37,156,0.007255804291482885,0.008020329148161537,8.0
134,2,0.001,0.0001,250,0.8265395823818629,0.9618903591682407,-0.13535077678637786,43,54,155,0.004477317348348998,0.0050948441474399165,8.0
135,2,0.001,0.0001,250,0.8322225059306482,0.9920757634325479,-0.15985325750189971,47,44,161,0.0038766524456140855,0.004161945717808951,8.0
136,2,0.001,0.0001,250,0.7756242204248847,1.116283998587072,-0.3406597781621874,51,36,165,0.0038774928086097817,0.0043135393510709795,8.0
137,2,0.001,0.0001,250,0.951529043596029,0.9387863638781061,0.012742679717922867,56,45,151,0.004570630718092977,0.005213559973467548,9.0
138,2,0.001,0.0001,250,0.8911361959144279,0.9108570095093644,-0.019720813594936493,49,31,172,0.004600044811847266,0.005068459742631599,9.0
139,2,0.001,0.0001,250,0.720028424051532,1.1275507271368628,-0.4075223030853308,36,40,176,0.004443314271633989,0.004743134642146031,9.0
140,2,0.001,0.0001,250,0.899415351780204,0.9492633985267978,-0.04984804674659371,49,46,157,0.004900619321166601,0.005342105734566709,9.0
141,2,0.001,0.0001,250,0.8725187097415285,0.8330126582278476,0.03950605151368081,37,41,174,0.010766107077962075,0.011270387098160084,10.0
142,2,0.001,0.0001,250,0.847009991239794,0.87840063236941,-0.03139064112961598,40,35,177,0.006059967949150315,0.008512440225216168,10.0
143,2,0.001,0.0001,250,0.8589791397294888,0.9367717881000462,-0.07779264837055744,42,36,174,0.004650007041260319,0.005084536996885914,10.0
144,2,0.001,0.0001,250,0.8339776233330735,1.1205471644343121,-0.28656954110123867,46,35,171,0.004412041969962149,0.004876860683697644,10.0
145,2,0.001,0.0001,250,0.869247569777372,0.9947180857833755,-0.12547051600600345,48,38,166,0.004819270303924968,0.005318625514635828,10.0
146,2,0.001,0.0001,250,0.7467228617213268,1.108176632157192,-0.36145377043586513,56,41,155,0.003634860068473237,0.0042992947337791914,10.0
147,2,0.001,0.0001,250,0.9183189020903691,1.0438681197406539,-0.1255492176502847,48,38,166,0.006674061310882639,0.0072981201167808376,10.0
148,2,0.001,0.0001,250,0.8251836585852586,0.9908277917908723,-0.16564413320561377,48,40,164,0.00414771969249248,0.004640956764039818,10.0
149,2,0.001,0.0001,250,0.9765678921825752,0.757233592095978,0.21933430008659727,64,36,152,0.0071526749976362665,0.008612634575388089,11.0
150,2,0.001,0.0001,250,0.7693679471233109,1.056562131088641,-0.28719418396533014,35,33,184,0.00405926585247176,0.004211045687916504,11.0
151,2,0.001,0.0001,250,0.7724350328728716,0.9850102203043375,-0.21257518743146586,50,38,164,0.0042876876651603765,0.004809702636048757,11.0
152,2,0.001,0.0001,250,0.8592830898513989,1.0613140570543451,-0.20203096720294622,56,25,171,0.003740115678418663,0.004591271803268991,11.0
153,2,0.001,0.0001,250,0.8455598922885808,0.9231980405878247,-0.07763814829924398,54,35,163,0.004539354405732041,0.00503202550748861,10.0
154,2,0.001,0.0001,250,0.9164258224309646,0.9519763343403808,-0.03555051190941616,46,40,166,0.0036783177485889803,0.003949421848868297,10.0
155,2,0.001,0.0001,250,0.8613325310243326,1.046966607188377,-0.18563407616404437,39,24,189,0.004189723858269905,0.0046469423348184545,10.0
156,2,0.001,0.0001,250,0.8553956693750971,1.0045331486494975,-0.14913747927440035,49,30,173,0.004808453464853832,0.005332405290194137,10.0
157,2,0.001,0.0001,250,0.8126785716346765,1.1138365632199478,-0.30115799158527135,42,24,186,0.005015592819096014,0.00537088961813664,10.0
158,2,0.001,0.0001,250,0.8927555544564646,0.9569951433495199,-0.06423958889305525,48,42,162,0.0048749824653586665,0.005135164960902169,10.0
159,2,0.001,0.0001,250,0.8453507012299329,0.9521870286576153,-0.10683632742768234,40,33,179,0.00487835003607254,0.005147193702664741,10.0
160,2,0.001,0.0001,250,0.9828553906386674,0.8340807174887893,0.14877467314987813,45,44,163,0.005379270099371342,0.006188941317161012,11.0
161,2,0.001,0.0001,250,0.7879321712442762,1.1565402962590998,-0.36860812501482365,48,35,169,0.00500728551994357,0.005563658505915597,11.0
162,2,0.001,0.0001,250,0.7687241945300883,1.089923365400295,-0.3211991708702068,44,40,168,0.005216663518842993,0.005511311635171812,11.0
163,2,0.001,0.0001,250,0.8527536378271445,0.9448186131945502,-0.09206497536740565,39,33,180,0.004687119993914124,0.005149557426154394,11.0
164,2,0.001,0.0001,250,0.8769218429932467,0.8252291749701084,0.05169266802313832,49,32,171,0.008264311946826043,0.008799695684821612,12.0
165,2,0.001,0.0001,250,0.8079244901412083,0.9828646748681908,-0.17494018472698258,46,38,168,0.006150313891245333,0.006619575089034488,12.0
166,2,0.001,0.0001,250,0.865540108470624,1.0107086614173237,-0.14516855294669972,42,32,178,0.004290444017220423,0.00462678666297998,12.0
167,2,0.001,0.0001,250,0.8330345812549265,1.0859822256147424,-0.252947644359816,38,25,189,0.0038226444768681245,0.004041969909349363,12.0
168,2,0.001,0.0001,250,0.8401392338980554,1.044245981117632,-0.20410674721957645,48,23,181,0.003727220785501952,0.0042990485315736165,11.0
169,2,0.001,0.0001,250,0.8556445451186009,1.0106676948782212,-0.15502314975962028,39,36,177,0.004983149918873366,0.005330177215665352,11.0
170,2,0.001,0.0001,250,0.8982452032478706,1.0444951511694225,-0.14624994792155188,47,25,180,0.004667467788349172,0.00503507935052733,11.0
171,2,0.001,0.0001,250,0.8077838798474808,1.0555852485301973,-0.24780136868271652,45,35,172,0.0038984038683448474,0.00426891273925349,11.0
172,2,0.001,0.0001,250,0.7678128554869119,1.1229582895198018,-0.3551454340328899,46,30,176,0.004182422137676786,0.0043929205308045356,11.0
173,2,0.001,0.0001,250,0.8315771818715034,1.0689071251791054,-0.23732994330760193,47,22,183,0.004736332348814632,0.00533056145495667,11.0
174,2,0.001,0.0001,250,0.9286133934811693,0.897504456327987,0.031108937153182303,56,39,157,0.004962640696045694,0.005455065959068073,12.0
175,2,0.001,0.0001,250,0.9376351466371929,0.9661385899141387,-0.02850344327694576,26,13,213,0.006089439590264549,0.006402221384660673,12.0
176,2,0.001,0.0001,250,1.0317688509503162,0.8251633986928101,0.20660545225750615,47,36,169,0.009582745258201023,0.011103837177030155,13.0
177,2,0.001,0.0001,250,0.7887138444399008,1.006854052694461,-0.21814020825456015,49,33,170,0.0031580591488664135,0.0033878460622334336,13.0
178,2,0.001,0.0001,250,0.9267187593122019,0.9131891722079694,0.013529587104232577,43,29,180,0.004876848424545066,0.00518336060408069,14.0
179,2,0.001,0.0001,250,0.8205260915972913,1.0873035826524187,-0.2667774910551274,31,24,197,0.0051107308819000954,0.005232153368373791,14.0
180,2,0.001,0.0001,250,0.8817683935120068,0.9181079391539907,-0.03633954564198394,43,33,176,0.004653407232724625,0.0051798721752138194,14.0
181,2,0.001,0.0001,250,0.8226545992416089,1.1042904290429034,-0.28163582980129453,44,40,168,0.005247894454098251,0.005845248676691466,14.0
182,2,0.001,0.0001,250,0.7892875254967441,1.1154035260237416,-0.3261160005269975,36,35,181,0.007120502221364216,0.007607355926444854,14.0
183,2,0.001,0.0001,250,0.8244455583600491,1.1002874743326507,-0.27584191597260166,30,28,194,0.004962611526299422,0.005426346364867175,14.0
184,2,0.001,0.0001,250,1.1400607877070281,0.8390584371150954,0.3010023505919327,52,14,186,0.008233236371725437,0.008867454201623331,15.0
185,2,0.001,0.0001,250,0.8918586617332497,1.0154765649575335,-0.12361790322428379,36,20,196,0.004459141480703733,0.004624302996404714,15.0
186,2,0.001,0.0001,250,1.246714631817211,0.7063426688632635,0.5403719629539476,24,19,209,0.009592153913084493,0.009875987658385724,16.0
187,2,0.001,0.0001,250,0.7636124865437015,1.1308572414189615,-0.36724475487526,38,23,191,0.004278027858773231,0.004746113401289379,16.0
188,2,0.001,0.0001,250,0.9088811869577692,1.0198819907644916,-0.11100080380672239,35,13,204,0.005128285343310074,0.005349728006159983,16.0
189,2,0.001,0.0001,250,0.8654907121237616,1.0484327323162277,-0.18294202019246608,38,28,186,0.005020465913339426,0.005370362865731313,15.0
190,2,0.001,0.0001,250,0.9891841624175243,0.909129906341602,0.08005425607592231,34,34,184,0.004959413009396516,0.005099964962621599,16.0
191,2,0.001,0.0001,250,0.8206025585754173,1.0403808063382542,-0.21977824776283694,33,45,174,0.004600623529600928,0.005126953117787997,16.0
192,2,0.001,0.0001,250,0.8901918050367722,0.9198644421272173,-0.029672637090445098,31,20,201,0.004915892492336345,0.005187875806635135,16.0
193,2,0.001,0.0001,250,0.9919406207587197,0.9243115190997935,0.06762910165892622,31,22,199,0.004985937369243809,0.0051817588408360465,17.0
194,2,0.001,0.0001,250,0.8240087354562761,1.1232011232011245,-0.29919238774484846,29,22,201,0.004172597495176692,0.0044304275511142036,17.0
195,2,0.001,0.0001,250,0.8672329012598018,1.0592785539505891,-0.19204565269078733,32,14,206,0.004500136742896315,0.004827452049790391,17.0
196,2,0.001,0.0001,250,1.02019755011045,0.919065983411697,0.10113156669875312,36,24,192,0.004683105297697195,0.005094546114507279,18.0
197,2,0.001,0.0001,250,0.8638067907892198,0.9793181248433197,-0.11551133405409986,30,54,168,0.0061036564832946776,0.0066271858414492105,18.0
198,2,0.001,0.0001,250,0.9469830710453015,0.8560188298587763,0.09096424118652524,31,19,202,0.008324267459162895,0.00878219233365701,19.0
199,2,0.001,0.0001,250,0.9424638764593809,1.0428187403993852,-0.10035486394000426,28,19,205,0.009324211644907387,0.010254848031261294,19.0
