Episode,NumStateVars,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
37,1,0.8365682851065878,1.116283998587072,-0.2797157134804843,114,68,70,
38,1,0.7604934939481613,0.9961237364140755,-0.23563024246591413,123,61,68,
39,1,0.7714213306296382,0.9450941243582421,-0.1736727937286039,118,74,60,
40,1,0.8602144180673681,1.0731372445477112,-0.2129228264803431,121,69,62,
41,1,0.8270385524836815,1.1188315822986326,-0.29179302981495103,91,79,82,
42,1,0.7485211743521648,1.072249483471073,-0.32372830911890815,92,83,77,
43,1,0.841030247593649,0.9027480371163458,-0.0617177895226968,110,67,75,
44,1,0.719528377314741,0.9545565153911665,-0.23502813807642553,106,85,61,
45,1,0.8804221816972537,0.9255064603605059,-0.04508427866325215,124,71,57,
46,1,0.8367952570768874,1.0735284657446122,-0.23673320866772485,107,77,68,
47,1,0.7612341768959304,1.0616376325182453,-0.30040345562231485,119,72,61,
48,1,0.829523409010778,0.9997462894836986,-0.17022288047292056,130,58,64,
49,1,0.83773278434889,0.9738570508692853,-0.13612426652039533,111,62,79,
50,1,0.7912567556989585,0.9419800707168119,-0.1507233150178534,105,61,86,
51,1,0.7787100389361148,1.1125914167469813,-0.33388137781086646,115,66,71,
52,1,0.7403369668623782,0.9268775855036993,-0.1865406186413211,114,67,71,
53,1,0.8890435438119718,0.7894736842105273,0.09956985960144449,114,64,74,
54,1,0.826906929584532,1.0283286118980177,-0.20142168231348567,130,65,57,
55,1,0.9582739510185273,1.0957458812909038,-0.13747193027237647,114,70,68,
56,1,0.7598414363486228,0.955819719026128,-0.19597828267750517,124,67,61,
57,1,0.8089379828335749,1.0023747031621049,-0.19343672032853,131,61,60,
58,1,0.8126767581177629,0.9551713297705126,-0.1424945716527497,124,54,74,
59,1,0.8918154868363245,1.014975369458129,-0.12315988262180444,120,71,61,
60,1,0.8018775439811282,0.7757587289506239,0.026118815030504283,127,73,52,
61,1,0.7987109271531851,1.0268944612841011,-0.22818353413091597,121,70,61,
62,1,0.7967051359335658,0.9427521008403369,-0.14604696490677105,131,62,59,
63,1,0.7652623930603507,0.9243018952562525,-0.1590395021959018,119,64,69,
64,1,0.8218216628423093,1.0968236831638143,-0.275002020321505,130,62,60,
65,1,0.8176905593409487,0.9627081157461451,-0.14501755640519642,133,61,58,
66,1,0.5976574048852974,0.86018634840871,-0.2625289435234126,116,69,67,
67,1,0.8534253364341888,0.8452739726027402,0.008151363831448655,125,60,67,
68,1,0.9971335083814115,0.9924348727960476,0.004698635585363875,128,68,56,
69,1,0.737555381948302,1.1048537005163495,-0.3672983185680475,130,72,50,
70,1,0.7983014750030538,1.0948991696322663,-0.2965976946292125,139,61,52,
71,1,0.7888613206759436,0.8865467767295604,-0.09768545605361678,132,63,57,
72,1,0.7754160582545186,1.0261087866108813,-0.2506927283563627,127,62,63,
73,1,0.7828804201867343,0.9778824696255904,-0.19500204943885613,137,55,60,
74,1,0.8168041438320514,1.0509082626274138,-0.23410411879536241,146,52,54,
75,1,0.7687830050298529,0.9606313497822944,-0.1918483447524415,122,73,57,
76,1,0.8386035778830186,0.9258005109012071,-0.08719693301818843,137,56,59,
77,1,0.8569334262145691,1.1283241632278782,-0.27139073701330907,130,60,62,
78,1,0.816707978005697,1.1630088043894335,-0.3463008263837365,142,58,52,
79,1,0.72978739503075,1.0482603815937155,-0.3184729865629655,126,64,62,
80,1,0.9508810705041448,1.139699570815451,-0.1888185003113061,145,47,60,
81,1,0.8676204231198199,1.076910498201244,-0.20929007508142417,134,61,57,
82,1,0.7149519323236364,1.0750605326876503,-0.36010860036401393,131,59,62,
83,1,0.8293164874695963,1.0784758448627814,-0.24915935739318507,127,65,60,
84,1,0.9056046315148171,0.985129158387283,-0.07952452687246592,143,49,60,
85,1,0.8071848527318182,0.8737343656938662,-0.06654951296204803,133,59,60,
86,1,0.811236279349942,1.0193993862341084,-0.2081631068841664,139,53,60,
87,1,0.8577703923055822,1.1656172486166783,-0.3078468563110961,132,65,55,
88,1,0.8833095843494144,0.8929696969696976,-0.009660112620283212,133,60,59,
89,1,0.8902674728120755,0.9158546301403452,-0.02558715732826966,141,57,54,
90,1,0.7952082335513343,1.0747874259211547,-0.27957919236982043,137,61,54,
91,1,0.7860666700483405,1.094017679709449,-0.30795100966110844,151,43,58,
92,1,0.8247070674976105,1.0660076530612235,-0.241300585563613,143,54,55,
93,1,0.8315903315369594,1.0492482161060122,-0.21765788456905277,161,46,45,
94,1,0.8099748547604363,1.1332457474761444,-0.3232708927157081,147,45,60,
95,1,0.8272323902220255,1.025408465200051,-0.19817607497802547,155,60,37,
96,1,0.8790862412970681,0.9990102025277906,-0.11992396123072246,134,62,56,
97,1,0.7821643966088551,1.0271751717748778,-0.24501077516602277,135,57,60,
98,1,0.8532050845409537,1.097711811997525,-0.24450672745657143,162,52,38,
99,1,0.8285276580988724,1.0840072901241613,-0.2554796320252889,151,46,55,
100,1,0.8356747178642485,0.8252291749701084,0.010445542894140125,153,55,44,8.0
101,1,0.8668308268735894,1.0886234199194318,-0.22179259304584242,151,52,49,8.0
102,1,0.8119279600168795,0.9607346762899936,-0.14880671627311415,155,50,47,8.0
103,1,0.7409454440844133,1.0226953075054317,-0.2817498634210184,142,63,47,8.0
104,1,0.8866494283309617,0.8394859174186495,0.04716351091231219,150,55,47,9.0
105,1,0.833218597091458,0.9828191529095399,-0.14960055581808196,158,44,50,9.0
106,1,0.7646650214226592,1.0778067187604354,-0.3131416973377762,158,47,47,9.0
107,1,0.8564770542331405,1.0953791469194312,-0.2389020926862907,148,56,48,9.0
108,1,0.7687399748610839,1.0540240811153374,-0.2852841062542535,161,49,42,9.0
109,1,0.8745622856313545,1.0139716840536506,-0.13940939842229605,160,35,57,9.0
110,1,0.8951303090776335,1.1000606428138264,-0.20493033373619296,153,48,51,9.0
111,1,0.8772487929254644,0.9244636471990479,-0.04721485427358352,157,35,60,9.0
112,1,0.8777209290237924,1.0739942983845396,-0.19627336936074724,166,46,40,9.0
113,1,0.8746460895344245,0.7364450256513441,0.1382010638830804,155,47,50,10.0
114,1,0.8652845157213688,1.0693069306930674,-0.2040224149716986,154,48,50,10.0
115,1,0.9132216439408474,0.9589727722772278,-0.0457511283363804,167,42,43,10.0
116,1,0.8747076358247468,1.1472167968749993,-0.2725091610502526,159,48,45,10.0
117,1,0.9207071028043559,0.9806505044421009,-0.05994340163774503,165,43,44,10.0
118,1,0.7997578560794327,0.9258394595668583,-0.1260816034874256,157,46,49,10.0
119,1,0.8749093125532881,0.9450958837180894,-0.07018657116480131,168,42,42,10.0
120,1,0.8564624607447309,1.0079163832024245,-0.15145392245769362,169,45,38,10.0
121,1,0.8612183206320516,0.9536915943407457,-0.09247327370869407,165,43,44,10.0
122,1,0.8762589599701901,1.0028965085329569,-0.12663754856276677,164,51,37,9.0
123,1,0.8541295869625641,1.090632343516342,-0.23650275655377795,178,33,41,9.0
124,1,0.8356526479791525,1.0569269116346396,-0.22127426365548708,177,29,46,9.0
125,1,0.8702305244355216,0.9501984619201186,-0.07996793748459696,164,41,47,9.0
126,1,0.9026955146664446,0.8790318547782175,0.02366365988822705,166,43,43,10.0
127,1,0.9089759299979422,1.0561185223191363,-0.1471425923211941,177,37,38,10.0
128,1,0.8279992782616198,1.0775645419236919,-0.2495652636620721,169,40,43,10.0
129,1,0.8397333363865664,0.9697646985782569,-0.13003136219169042,165,45,42,10.0
130,1,0.8377443990050976,1.0162646342421617,-0.17852023523706417,171,43,38,10.0
131,1,0.9044569774161966,0.9609265623011343,-0.056469584884937696,180,36,36,10.0
132,1,0.8579778037015718,0.9619504987070556,-0.10397269500548378,172,32,48,9.0
133,1,0.9076426987778855,1.1561024467019598,-0.24845974792407433,178,32,42,8.0
134,1,0.844994568094357,0.9618903591682407,-0.1168957910738837,170,52,30,8.0
135,1,0.8456898178238101,0.9920757634325479,-0.14638594560873774,178,38,36,8.0
136,1,0.8300500372355721,1.116283998587072,-0.2862339613514999,171,36,45,8.0
137,1,0.8756226953345125,0.9387863638781061,-0.06316366854359357,174,39,39,8.0
138,1,0.8614234314994399,0.9108570095093644,-0.04943357800992454,186,30,36,8.0
139,1,0.852610965094278,1.1275507271368628,-0.27493976204258475,181,38,33,8.0
140,1,0.8908220113090695,0.9492633985267978,-0.05844138721772829,180,43,29,8.0
141,1,0.8623431328452144,0.8330126582278476,0.02933047461736671,175,37,40,9.0
142,1,0.8522722807285167,0.87840063236941,-0.026128351640893333,169,33,50,9.0
143,1,0.9233629022260956,0.9367717881000462,-0.013408885873950616,182,36,34,9.0
144,1,0.8959423034271486,1.1205471644343121,-0.22460486100716348,188,35,29,9.0
145,1,0.9483730544946047,0.9947180857833755,-0.046345031288770766,181,34,37,9.0
146,1,0.8627389204769468,1.108176632157192,-0.2454377116802452,179,38,35,9.0
147,1,0.8739242304042097,1.0438681197406539,-0.1699438893364441,184,34,34,9.0
148,1,0.8501464495142407,0.9908277917908723,-0.14068134227663165,183,33,36,9.0
149,1,0.8695792740425229,0.757233592095978,0.11234568194654493,186,36,30,10.0
150,1,0.7895497105760767,1.056562131088641,-0.26701242051256435,173,32,47,10.0
151,1,0.8348175527046771,0.9850102203043375,-0.15019266759966043,170,38,44,10.0
152,1,0.920956177660381,1.0613140570543451,-0.14035787939396416,200,24,28,10.0
153,1,0.8534389053293117,0.9231980405878247,-0.06975913525851307,192,34,26,9.0
154,1,0.8666296980913971,0.9519763343403808,-0.08534663624898364,181,36,35,9.0
155,1,0.9138741057847372,1.046966607188377,-0.13309250140363982,197,23,32,9.0
156,1,0.8612923136774286,1.0045331486494975,-0.14324083497206885,184,29,39,9.0
157,1,0.8814258817924104,1.1138365632199478,-0.2324106814275374,191,24,37,9.0
158,1,0.8858839958247955,0.9569951433495199,-0.07111114752472436,183,34,35,9.0
159,1,0.8054992481276252,0.9521870286576153,-0.1466877805299901,191,27,34,9.0
160,1,0.9248982746897499,0.8340807174887893,0.09081755720096063,184,34,34,9.0
161,1,0.8784187687046584,1.1565402962590998,-0.2781215275544414,193,35,24,9.0
162,1,0.9005914855365473,1.089923365400295,-0.18933187986374778,183,36,33,9.0
163,1,0.8772556990007375,0.9448186131945502,-0.06756291419381266,192,32,28,9.0
164,1,0.862785024474437,0.8252291749701084,0.03755584950432855,193,32,27,10.0
165,1,0.8457322253619441,0.9828646748681908,-0.1371324495062467,191,33,28,10.0
166,1,0.896901844644335,1.0107086614173237,-0.11380681677298876,189,32,31,10.0
167,1,0.9043068186892754,1.0859822256147424,-0.18167540692546702,199,24,29,9.0
168,1,0.9013218881203595,1.044245981117632,-0.14292409299727238,201,22,29,8.0
169,1,0.8981821803432336,1.0106676948782212,-0.11248551453498756,196,34,22,8.0
170,1,0.9593101159806993,1.0444951511694225,-0.08518503518872322,199,25,28,8.0
171,1,0.8692048726750939,1.0555852485301973,-0.18638037585510336,189,35,28,8.0
172,1,0.8774523247559699,1.1229582895198018,-0.2455059647638319,200,25,27,8.0
173,1,0.9000116357022363,1.0689071251791054,-0.16889548947686905,207,19,26,8.0
174,1,0.926209920125242,0.897504456327987,0.028705463797254915,201,36,15,9.0
175,1,0.9664481251420843,0.9661385899141387,0.00030953522794563426,213,11,28,10.0
176,1,1.022255755836725,0.8251633986928101,0.19709235714391482,204,26,22,11.0
177,1,0.8711686069635938,1.006854052694461,-0.13568544573086716,192,31,29,11.0
178,1,0.8711602601854008,0.9131891722079694,-0.04202891202256853,196,26,30,11.0
179,1,0.9582443674020893,1.0873035826524187,-0.12905921525032937,201,24,27,11.0
180,1,0.870171235538001,0.9181079391539907,-0.04793670361598967,193,33,26,11.0
181,1,0.9085862845179408,1.1042904290429034,-0.19570414452496265,194,36,22,11.0
182,1,0.9208952609687484,1.1154035260237416,-0.1945082650549932,198,30,24,11.0
183,1,0.9531835375872357,1.1002874743326507,-0.147103936745415,198,28,26,11.0
184,1,1.002539398106576,0.8390584371150954,0.16348096099148057,222,14,16,12.0
185,1,0.9109724466092608,1.0154765649575335,-0.10450411834827267,210,20,22,12.0
186,1,0.9333733835890111,0.7063426688632635,0.22703071472574765,205,18,29,13.0
187,1,0.9292845707499036,1.1308572414189615,-0.20157267066905793,212,21,19,13.0
188,1,0.9453563937926338,1.0198819907644916,-0.07452559697185779,205,13,34,13.0
189,1,0.9146852959474967,1.0484327323162277,-0.133747436368731,213,18,21,13.0
190,1,0.9497801858905857,0.909129906341602,0.0406502795489837,213,22,17,14.0
191,1,0.93964726072357,1.0403808063382542,-0.10073354561468428,207,29,16,14.0
192,1,0.8971182271803684,0.9198644421272173,-0.02274621494684892,204,20,28,14.0
193,1,0.9300710957632211,0.9243115190997935,0.005759576663427635,214,22,16,15.0
194,1,0.8986285116882878,1.1232011232011245,-0.2245726115128367,209,22,21,15.0
195,1,0.909692524063684,1.0592785539505891,-0.14958602988690517,215,14,23,15.0
196,1,0.9344503993481604,0.919065983411697,0.015384415936463447,209,22,21,16.0
197,1,0.8824884203723252,0.9793181248433197,-0.09682970447099448,207,24,21,16.0
198,1,0.9105861033130157,0.8560188298587763,0.054567273454239396,213,19,20,17.0
199,1,0.9133424522149407,1.0428187403993852,-0.12947628818444445,216,19,17,17.0
200,1,0.9017806982450831,1.107238417124346,-0.20545771887926279,217,18,17,16.0
201,1,0.9175599595461741,0.9747536945812819,-0.05719373503510783,216,21,15,16.0
202,1,0.9388561655655326,1.119319244436134,-0.1804630788706013,221,16,15,16.0
203,1,0.9009113356367283,0.9375038219286983,-0.03659248629196998,226,14,12,16.0
204,1,0.9567586654097092,1.0300713557594272,-0.07331269034971799,217,21,14,15.0
205,1,0.9782342330076516,0.9220127778657798,0.05622145514187171,221,21,10,16.0
206,1,0.9807159282965493,1.0771472988729092,-0.09643137057635986,220,15,17,16.0
207,1,0.9344937379854985,0.9568763128629671,-0.02238257487746864,222,11,19,16.0
208,1,0.9063212029077129,0.8515042427359217,0.05481696017179116,232,7,13,17.0
209,1,0.9408434781207988,0.9650262303272552,-0.02418275220645638,230,10,12,17.0
210,1,0.8718215677377897,0.901316142895514,-0.029494575157724245,223,17,12,17.0
211,1,0.9679758888604629,0.9670115642118092,0.0009643246486537027,228,15,9,18.0
212,1,0.9386106434658286,0.7513363590519418,0.18727428441388672,233,9,10,19.0
213,1,0.8885227590618309,1.0741430222108088,-0.18562026314897795,228,14,10,18.0
214,1,0.9868731033485252,0.9289320636543756,0.05794103969414954,220,11,21,19.0
215,1,0.9278683014685475,1.0858879135719095,-0.15801961210336202,221,17,14,19.0
216,1,0.9137941945689547,1.1460341503717977,-0.23223995580284296,230,9,13,19.0
217,1,0.9276858232039975,1.122316280211016,-0.19463045700701853,230,12,10,19.0
218,1,0.8968169758464686,0.8051187578130148,0.0916982180334538,228,13,11,20.0
219,1,0.8687966932291009,0.9510708144442696,-0.08227412121516864,222,16,14,20.0
220,1,0.9339375119957037,0.9285327558202496,0.005404756175454106,231,10,11,21.0
221,1,0.9161490901586852,1.1055909122014649,-0.1894418220427797,230,12,10,21.0
222,1,0.9346783585450743,0.9009179454838474,0.0337604130612269,229,13,10,22.0
223,1,0.9369598817838424,0.9235845040442741,0.013375377739568317,228,13,11,23.0
224,1,0.9525458364595704,1.1119398636443099,-0.1593940271847395,225,18,9,23.0
225,1,0.9546235464532348,1.1071202864967316,-0.15249674004349678,234,10,8,23.0
226,1,0.9901289562509556,0.9189097296990983,0.0712192265518573,224,15,13,23.0
227,1,0.959833372400838,0.9189097296990983,0.04092364270173965,234,9,9,24.0
228,1,0.9653726385718624,1.060200887033654,-0.0948282484617915,238,10,4,24.0
229,1,0.9779426126232835,1.1233996916683426,-0.1454570790450591,236,9,7,24.0
230,1,0.9744160367467966,1.0520364474695358,-0.07762041072273929,242,7,3,24.0
231,1,0.9563020321158677,0.9910286346319296,-0.034726602516061855,238,6,8,24.0
232,1,0.9536633626817246,0.9245875883739193,0.02907577430780528,238,8,6,25.0
233,1,0.9820432357852008,0.9497631692263532,0.03228006655884763,240,7,5,26.0
234,1,0.9541660811944581,1.1457078840498518,-0.19154180285539368,239,6,7,26.0
235,1,0.9398050904618707,1.0836582303574978,-0.1438531398956271,239,6,7,26.0
236,1,0.9707804784206712,1.1027657079798607,-0.13198522955918957,237,10,5,26.0
237,1,0.9463253194927009,1.0035569388095373,-0.0572316193168364,240,6,6,26.0
238,1,0.9632515756928487,0.924677537113654,0.038574038579194725,240,2,10,27.0
239,1,0.9303372529143901,0.8633845179673884,0.06695273494700171,240,4,8,28.0
240,1,0.9747424196111469,1.0423071954527823,-0.06756477584163534,244,3,5,28.0
241,1,0.935366103018151,0.9791444664332473,-0.04377836341509622,240,8,4,27.0
242,1,0.9695801402029293,0.9518631643249834,0.01771697587794585,247,5,0,28.0
243,1,0.9552220421737023,0.9302367288378773,0.024985313335824988,245,3,4,29.0
244,1,0.9681485804892558,1.011097536143352,-0.04294895565409629,250,1,1,29.0
245,1,0.9705055819781375,1.062460084301955,-0.09195450232381741,250,1,1,29.0
246,1,0.9712640669224372,0.9597508092591445,0.011513257663292698,246,1,5,30.0
247,1,0.9728996980500897,1.1269917527424143,-0.15409205469232456,251,1,0,30.0
248,1,0.9774360678216086,1.0335784044771197,-0.05614233665551105,245,5,2,30.0
249,1,0.9716246664231054,1.1071202864967316,-0.13549562007362614,251,1,0,29.0
250,1,0.9614934054426488,1.1152037138843067,-0.1537103084416579,248,3,1,29.0
251,1,0.9752111619411448,1.0214147468314911,-0.04620358489034637,252,0,0,29.0
252,1,0.9714371344063369,1.0005627813906952,-0.029125646984358267,250,1,1,29.0
253,1,0.977814911596992,1.036270096463021,-0.058455184866028964,251,1,0,29.0
254,1,0.9709113599325196,0.8867479900194054,0.08416336991311424,251,1,0,30.0
255,1,0.9699672799923927,0.9881869867340488,-0.018219706741656072,250,1,1,30.0
256,1,0.9713768712217202,0.9544242424242431,0.016952628797477165,251,1,0,31.0
257,1,0.9768945343957177,0.9533878267918663,0.02350670760385143,251,0,1,32.0
258,1,0.9748902966437001,1.0043386136615884,-0.029448317017888304,251,1,0,32.0
259,1,0.9788548929234947,1.0256574316974856,-0.046802538773990876,249,3,0,32.0
260,1,0.9736886525588573,0.9561344640351411,0.017554188523716152,251,1,0,32.0
261,1,0.9802688335389586,1.0079163832024245,-0.027647549663465942,251,0,1,32.0
262,1,0.97730721801589,0.9140738060781477,0.06323341193774235,249,2,1,33.0
263,1,0.9690302390607625,1.0249062837537326,-0.05587604469297014,251,1,0,33.0
264,1,0.9752111619411448,0.9021185939164416,0.07309256802470321,252,0,0,33.0
265,1,0.9709309464379852,1.02821965569841,-0.05728870926042484,251,0,1,33.0
266,1,0.9712995637688283,0.8272884283246988,0.14401113544412947,251,1,0,34.0
267,1,0.9692570400230817,1.154551161330821,-0.18529412130773937,249,1,2,34.0
268,1,0.9756790944278804,0.9232374023750933,0.05244169205278704,251,0,1,35.0
269,1,0.9760123937858798,0.9496574322311586,0.026354961554721168,249,1,2,36.0
270,1,0.9752111619411448,0.9446090428957888,0.030602119045355924,252,0,0,37.0
271,1,0.9770438398086989,0.9783375314861447,-0.0012936916774457519,247,4,1,37.0
272,1,0.9729611963796561,0.9431407348977856,0.029820461481870453,250,0,2,38.0
273,1,0.9598352131384631,0.9541778975741237,0.005657315564339349,250,1,1,39.0
274,1,0.974642917928326,1.1179641556986835,-0.14332123777035743,251,1,0,38.0
275,1,0.9785448023059963,0.9951122935098691,-0.016567491203872797,249,2,1,37.0
276,1,0.9721977044428448,1.1032176906779667,-0.1310199862351219,250,0,2,36.0
277,1,0.9752111619411448,0.9792739525716851,-0.0040627906305403805,252,0,0,36.0
278,1,0.9754345595698879,0.9820399656736556,-0.006605406103767697,251,1,0,36.0
279,1,0.9711039460454414,0.9500243783520219,0.021079567693419454,251,0,1,37.0
280,1,0.9745733955260052,0.9920587435409305,-0.017485348014925295,250,1,1,37.0
281,1,0.960563754752796,0.956683545848332,0.0038802089044639443,249,1,2,38.0
282,1,0.9730809655015494,0.9336932783305033,0.039387687171046126,251,0,1,39.0
283,1,0.9709331898291628,1.0994703451487111,-0.12853715531954835,251,0,1,39.0
284,1,0.9752111619411448,1.0555463255247268,-0.08033516358358206,252,0,0,38.0
285,1,0.9752111619411448,0.9870322708374596,-0.011821108896314825,252,0,0,38.0
286,1,0.9689147398125235,1.0355177268654787,-0.0666029870529552,251,1,0,37.0
287,1,0.9704280998054483,1.0720232802522023,-0.10159518044675397,250,2,0,37.0
288,1,0.9752111619411448,0.9627998785302138,0.012411283410931007,252,0,0,38.0
289,1,0.9567887474346254,0.9434889434889426,0.013299803945682753,250,1,1,39.0
290,1,0.9688287176336962,1.066297639498632,-0.09746892186493594,251,0,1,38.0
291,1,0.9718395002245507,1.046747395099972,-0.07490789487542127,251,1,0,38.0
292,1,0.9752111619411448,1.0453548387096776,-0.07014367676853284,252,0,0,38.0
293,1,0.9752111619411448,1.103957901808206,-0.1287467398670612,252,0,0,37.0
294,1,0.9801385643827715,1.0689138963452385,-0.08877533196246701,250,2,0,37.0
295,1,0.9752111619411448,0.9571017685576186,0.01810939338352613,252,0,0,38.0
296,1,0.9752111619411448,0.8294307630197826,0.1457803989213622,252,0,0,38.0
297,1,0.9656843197947735,1.0056846267918917,-0.04000030699711821,250,0,2,38.0
298,1,0.9707383187519341,0.930926216640504,0.03981210211143005,251,1,0,38.0
299,1,0.9728125509202756,1.074987225344917,-0.10217467442464145,251,0,1,38.0
300,1,0.9752111619411448,1.1028935046224015,-0.12768234268125678,252,0,0,38.0
301,1,0.9752111619411448,1.1315156926035295,-0.1563045306623847,252,0,0,38.0
302,1,0.9754482064319289,0.9489064398541909,0.02654176657773799,251,1,0,39.0
303,1,0.965887839385702,0.9979590795448724,-0.0320712401591704,250,2,0,39.0
304,1,0.9752111619411448,1.0850207769936027,-0.1098096150524579,252,0,0,39.0
305,1,0.9794823418305397,0.9748427672955969,0.004639574534942792,251,0,1,39.0
306,1,0.9731212420083647,0.9021185939164416,0.07100264809192314,249,1,2,40.0
307,1,0.9752111619411448,1.103876705818452,-0.12866554387730722,252,0,0,40.0
308,1,0.9717551828077516,0.9777282850779516,-0.005973102270199981,251,1,0,39.0
309,1,0.9744153634553832,0.9777137154895212,-0.0032983520341380856,250,2,0,39.0
310,1,0.9752111619411448,0.9687357023028791,0.006475459638265679,252,0,0,40.0
311,1,0.9731168363805867,0.9633295838020235,0.009787252578563166,250,0,2,40.0
312,1,0.9752111619411448,0.9577684527652256,0.01744270917591917,252,0,0,40.0
313,1,0.9679873418976638,1.0555463255247268,-0.08755898362706305,251,0,1,40.0
314,1,0.9844764927225086,0.9990377419009948,-0.014561249178486224,251,0,1,39.0
315,1,0.9752111619411448,0.9365385991271367,0.038672562814008105,252,0,0,40.0
316,1,0.9604092051262269,1.0873792234291528,-0.12697001830292598,250,1,1,40.0
317,1,0.9752111619411448,1.0433038859682415,-0.06809272402709676,252,0,0,40.0
318,1,0.9712625466201272,1.182664085430585,-0.21140153881045776,250,2,0,39.0
319,1,0.9737123036220882,0.9355136489516032,0.038198654670485,251,1,0,40.0
320,1,0.9752111619411448,0.9699253787593263,0.005285783181818493,252,0,0,40.0
321,1,0.9734563963731342,1.0934684684684683,-0.12001207209533415,251,0,1,40.0
322,1,0.9752111619411448,0.9662609573059221,0.00895020463522267,252,0,0,40.0
323,1,0.9752111619411448,0.920141093474426,0.0550700684667188,252,0,0,40.0
324,1,0.9752111619411448,1.006508481525138,-0.03129731958399318,252,0,0,40.0
325,1,0.9752111619411448,1.0283286118980177,-0.05311744995687295,252,0,0,40.0
326,1,0.9785898686954488,0.8701908812184754,0.10839898747697341,251,0,1,40.0
327,1,0.973331901687573,0.9972775646578399,-0.0239456629702669,250,1,1,39.0
328,1,0.9752111619411448,1.047241273415907,-0.07203011147476213,252,0,0,39.0
329,1,0.9731524566266593,0.9857079896744927,-0.012555533047833412,251,1,0,39.0
330,1,0.9780068985728296,1.054247897241964,-0.07624099866913436,251,1,0,39.0
331,1,0.9752111619411448,1.0886579572446542,-0.11344679530350943,252,0,0,39.0
332,1,0.9752111619411448,0.9824561403508761,-0.007244978409731373,252,0,0,38.0
333,1,0.985440360866532,0.9921979067554697,-0.006757545888937733,251,1,0,37.0
334,1,0.9752111619411448,0.831363075657893,0.14384808628325174,252,0,0,38.0
335,1,0.9752111619411448,1.0082104990949055,-0.03299933715376069,252,0,0,38.0
336,1,0.9755219482267786,1.0415441176470588,-0.06602216942028016,250,0,2,38.0
337,1,0.9752111619411448,0.93408295852074,0.041128203420404796,252,0,0,39.0
338,1,0.9752111619411448,0.9608525711493819,0.014358590791762826,252,0,0,39.0
339,1,0.9687529961039347,1.0742537706992916,-0.1055007745953569,251,1,0,38.0
340,1,0.9752111619411448,1.0273843248347474,-0.05217316289360263,252,0,0,38.0
341,1,0.9752111619411448,1.1676249999999968,-0.19241383805885204,252,0,0,38.0
