Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
26,7,0,0,250,0.9873471335883307,1.0969584069053708,-0.10961127331704013,74,91,87,0.008300011124146437,0.009604008242996396,
27,7,0,0,250,0.9967496889823207,0.855051569500909,0.14169811948141176,77,96,79,0.012370724110236177,0.014236587613364726,
28,7,0,0,250,1.0531478233685332,1.3562159653451957,-0.30306814197666254,82,81,89,0.004642304316865783,0.005276247976105426,
29,7,0,0,250,1.0156101228528085,1.1596064345675234,-0.14399631171471494,66,90,96,0.0054628173128892996,0.006368851452992637,
30,7,0,0,250,0.838654580810629,1.1828833104299872,-0.34422872961935813,84,74,94,0.012683416095924322,0.014888972082105026,
31,7,0,0,250,1.3595966547430702,0.9374643140427007,0.42213234070036953,78,73,101,0.011464991062427134,0.01437237523102515,
32,7,0,0,250,0.8692002487385914,0.9850043042740999,-0.11580405553550854,83,79,90,0.011310600666936387,0.01400278006903796,
33,7,0,0,250,1.1571453868421153,0.6071454107241995,0.5499999761179158,86,76,90,0.01779361203041629,0.02343489407135971,
34,7,0,0,250,0.926011169631625,1.203987588532809,-0.2779764189011841,83,71,98,0.012183998549568238,0.014211440831806596,
35,7,0,0,250,0.9156444257541067,0.976638641005111,-0.06099421525100435,80,77,95,0.008823573189906867,0.010717963838813599,
36,7,0,0,250,1.2237027229349628,1.0301659635961387,0.1935367593388242,76,71,105,0.008282901049725221,0.010191991486663079,
37,7,0,0,250,1.0976742976226448,1.249389233759579,-0.15171493613693432,79,81,92,0.012394866474415005,0.014632394797144569,
38,7,0,0,250,1.0755047604453756,0.9954178509604317,0.0800869094849439,97,67,88,0.008320701256991364,0.0104617936284533,
39,7,0,0,250,1.0111772870643339,1.1170520493937202,-0.10587476232938631,82,88,82,0.005526278056026753,0.006377711651579436,
40,7,0,0,250,1.0060351784212986,1.1534011787844496,-0.14736600036315095,96,79,77,0.0052258600414650976,0.007286928895813057,
41,7,0,0,250,1.171351242509119,1.4006808075868402,-0.22932956507772118,68,92,92,0.016722786045155022,0.020473824979947947,
42,7,0,0,250,0.932515953859484,1.0553217042856158,-0.12280575042613173,66,96,90,0.0046833855670761594,0.005718047345153952,
43,7,0,0,250,1.0096468139001553,1.137351015854046,-0.12770420195389076,83,79,90,0.005085696096516385,0.006276592536595246,
44,7,0,0,250,0.8573908222420555,1.188944029430289,-0.33155320718823356,66,109,77,0.010377789416584415,0.011674234161740866,
45,7,0,0,250,0.968434701163274,1.2867839833367853,-0.3183492821735113,77,91,84,0.0070812189222579005,0.008190809580766442,
46,7,0,0,250,0.9256812318889538,1.0748005836904315,-0.14911935180147773,68,93,91,0.013218577186705646,0.014546184935272105,
47,7,0,0,250,0.8772435980163995,0.8088466397106296,0.06839695830576986,91,85,76,0.012334259974285649,0.013780773742982358,
48,7,0,0,250,0.9237219453080497,1.1306917344632028,-0.20696978915515307,83,77,92,0.006781559049405889,0.008074700359427296,
49,7,0,0,250,1.0358447276698228,1.1267885270089895,-0.09094379933916663,72,80,100,0.006159591456239106,0.0072050846213800685,
