Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
1,13,0,0,250,0.9933241904327053,1.0420822870842932,-0.04875809665158792,81,80,91,0.007776458996083229,0.009377562967831158,
2,13,0,0,250,0.9355746614402359,1.0954472591063256,-0.15987259766608963,87,75,90,0.007286252717324894,0.008948770088932708,
3,13,0,0,250,1.0105241357749182,1.2224606696683749,-0.21193653389345668,87,65,100,0.0054319764771429,0.00637540818314133,
4,13,0,0,250,0.8529233176346265,1.2046129851488911,-0.35168966751426467,92,75,85,0.00642682118986601,0.008484733623154559,
5,13,0,0,250,1.0149943159967822,1.163262005651224,-0.1482676896544417,88,71,93,0.007117759074736773,0.00902085455435719,
6,13,0,0,250,0.7525736731764215,1.2367687681462396,-0.48419509496981805,69,92,91,0.009131040825530626,0.01078563969773194,
7,13,0,0,250,1.3035494265218481,1.269060058558902,0.034489367962946105,82,98,72,0.0066551168636380005,0.008608272753573823,
8,13,0,0,250,0.9911527599481491,1.152751102016504,-0.16159834206835488,91,81,80,0.004190049057078798,0.005263785595670241,
9,13,0,0,250,0.7162554403810129,1.2330684822453977,-0.5168130418643848,86,96,70,0.00986321940740444,0.01184348176223393,
10,13,0,0,250,0.9895008925071731,1.1412854857848072,-0.15178459327763405,78,84,90,0.005822347569067539,0.007330588363267554,
11,13,0,0,250,1.1972858369563268,0.7514736133333862,0.4458122236229406,86,88,78,0.023716743591525057,0.02868666956565498,
12,13,0,0,250,0.8491541048300895,0.5449172190732489,0.3042368857568406,87,75,90,0.0197527364252897,0.027302835610272014,
13,13,0,0,250,0.9937845249477482,1.0886188182911916,-0.0948342933434434,112,68,72,0.005439596234614367,0.00712409528432135,
14,13,0,0,250,0.9895872877395716,1.1830711208545497,-0.19348383311497808,98,78,76,0.004864495462818009,0.006734411084738232,
15,13,0,0,250,0.8821796475095981,1.0443562668941304,-0.16217661938453232,87,85,80,0.012308803658777637,0.01411842536295087,
16,13,0,0,250,1.1599089048160172,1.03569169615109,0.12421720866492714,104,64,84,0.007488399263671996,0.009545810153477946,
17,13,0,0,250,0.9448056442188525,1.086871282580045,-0.14206563836119257,77,89,86,0.011842487507977116,0.0142768888860218,
18,13,0,0,250,1.1850561735225398,0.5843887978723662,0.6006673756501736,88,85,79,0.02252921352443182,0.02752496438097046,
19,13,0,0,250,1.1162325554860162,1.3123744437839382,-0.196141888297922,71,98,83,0.0064197340888592245,0.007231143730122512,
20,13,0,0,250,1.0468292030889323,1.0512434763466179,-0.004414273257685508,78,95,79,0.005896410698485532,0.00690161348998823,
21,13,0,0,250,1.1674986653669324,1.0185215085028743,0.1489771568640581,88,96,68,0.006883061033431681,0.008772694472471412,
22,13,0,0,250,0.6173215772241346,0.8115382032373077,-0.19421662601317313,95,81,76,0.022692513382240938,0.02863572876374754,
23,13,0,0,250,0.8391680169888825,1.2520470236114276,-0.41287900662254506,74,97,81,0.007044590230291496,0.008484842209724687,
