Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
55,13,0,0,250,1.0687315177659262,1.2234120875443422,-0.15468056977841593,82,88,82,
56,13,0,0,250,0.9422977065395661,0.9331536015484575,0.009144104991108626,75,93,84,
57,13,0,0,250,1.3931335125234279,1.4136766076421254,-0.020543095118697563,91,81,80,
58,13,0,0,250,1.3013230428014249,0.9826713694218668,0.318651673379558,81,86,85,
59,13,0,0,250,1.1138186208535708,1.111089957163254,0.0027286636903167683,92,82,78,
60,13,0,0,250,0.8916006563014157,1.1554483462448406,-0.2638476899434249,97,85,70,
61,13,0,0,250,1.0124473757546022,1.1709836197853625,-0.15853624403076028,83,100,69,
62,13,0,0,250,0.9718440093265697,0.9784278134599248,-0.006583804133355131,84,82,86,
63,13,0,0,250,1.2998955259700748,1.0465811305199184,0.25331439545015644,75,84,93,
64,13,0,0,250,1.1062071469397785,1.1778460965157447,-0.07163894957596617,95,84,73,
65,13,0,0,250,1.1445063758220981,1.1334490042245013,0.011057371597596788,90,83,79,
66,13,0,0,250,1.0498014809587852,1.250186636804779,-0.2003851558459937,83,86,83,
67,13,0,0,250,0.9766652295556743,1.4215835777126107,-0.4449183481569364,81,90,81,
68,13,0,0,250,1.3445852055471845,0.9441985244802152,0.4003866810669693,78,90,84,
69,13,0,0,250,1.239801226792194,1.1279540850776506,0.11184714171454346,84,91,77,
70,13,0,0,250,0.8611532275906046,0.9285620052770445,-0.06740877768643982,85,84,83,
