Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
71,19,0,0,250,0.9517141727482853,0.586788522276728,0.36492565047155734,80,89,83,
72,19,0,0,250,1.0612073310006807,1.1741994899404926,-0.11299215893981196,79,87,86,
73,19,0,0,250,1.01862372040854,1.0510311080041939,-0.03240738759565387,88,81,83,
74,19,0,0,250,1.050971656358279,1.1345594011367333,-0.08358774477845432,77,84,91,
75,19,0,0,250,1.1682007333089208,0.9897518622194811,0.17844887108943974,71,96,85,
76,19,0,0,250,1.320925274726302,0.9285620052770445,0.3923632694492576,77,83,92,
77,19,0,0,250,1.070176550925567,1.1334490042245013,-0.06327245329893438,60,100,92,
78,19,0,0,250,0.8062765919318106,1.2542838312829547,-0.44800723935114417,75,96,81,
79,19,0,0,250,1.286281758374139,1.1318716491958083,0.15441010917833076,69,97,86,
80,19,0,0,250,1.1984488930379356,1.1067411431632106,0.09170774987472496,81,82,89,
81,19,0,0,250,1.4727370488130576,1.0794494838911468,0.39328756492191075,71,88,93,
82,19,0,0,250,1.364586667996566,1.1147090134847406,0.2498776545118253,67,94,91,
83,19,0,0,250,1.0187746890478682,1.213685379004123,-0.19491068995625493,71,81,100,
84,19,0,0,250,1.2141576909781047,1.1970793316668866,0.01707835931121804,77,82,93,
85,19,0,0,250,1.6294853459400684,1.2119068350021778,0.41757851093789067,67,93,92,
86,19,0,0,250,1.012509568052258,1.1868613138686113,-0.17435174581635327,80,86,86,
87,19,0,0,250,1.8405649434371547,1.004436285757991,0.8361286576791638,62,99,91,
88,19,0,0,250,1.5331024798919892,0.8008658008658005,0.7322366790261887,58,94,100,
89,19,0,0,250,1.1960086100794962,1.2203297037532697,-0.024321093673773442,70,101,81,
90,19,0,0,250,1.5078075208318455,1.1250874912508722,0.3827200295809734,63,94,95,
91,19,0,0,250,1.1082638914092375,1.1860710285300116,-0.07780713712077403,84,75,93,
92,19,0,0,250,1.6472848777392486,1.0196491228070172,0.6276357549322313,74,89,89,
93,19,0,0,250,0.986068087981174,1.0683652875882963,-0.08229719960712234,75,86,91,
94,19,0,0,250,1.2465350036295861,1.1605111899229557,0.08602381370663048,52,91,109,
95,19,0,0,250,1.14316691093541,1.2026593011305227,-0.059492390195112765,69,103,80,
96,19,0,0,250,1.0415509509178469,1.1475821556274473,-0.10603120470960037,63,97,92,
97,19,0,0,250,1.4508507933710966,1.3706936150666058,0.08015717830449076,57,98,97,
98,19,0,0,250,2.0226321752170673,1.2222694071683355,0.8003627680487317,52,96,104,
99,19,0,0,250,1.8709990366730644,1.038238436879866,0.8327605997931984,74,88,90,
100,19,0,0,250,1.0449817874323206,1.207045354469398,-0.16206356703707736,65,92,95,44.0
101,19,0,0,250,1.1337168657972836,1.1381860803492034,-0.004469214551919842,78,77,97,44.0
102,19,0,0,250,1.498932805092879,1.1196228109564434,0.3793099941364355,64,109,79,45.0
103,19,0,0,250,0.9560881435650358,1.1068868475548257,-0.1507987039897899,57,96,99,45.0
104,19,0,0,250,1.1434426872826857,1.1864149131930526,-0.04297222591036687,66,101,85,45.0
105,19,0,0,250,1.469689143961033,1.0680971539263875,0.4015919900346454,66,77,109,45.0
106,19,0,0,250,2.1006933231008715,0.5529841656516437,1.5477091574492279,70,91,91,46.0
107,19,0,0,250,1.1641345555295717,1.1842627568986517,-0.02012820136908,61,92,99,46.0
108,19,0,0,250,1.1609306306610099,1.1302315585880827,0.030699072072927214,64,88,100,47.0
109,19,0,0,250,1.0414181666492175,1.1930362335927043,-0.15161806694348678,71,63,118,47.0
110,19,0,0,250,1.7916317844692327,1.009414929388029,0.7822168550812036,65,92,95,47.0
111,19,0,0,250,1.0287351695491227,1.1488364235333866,-0.12010125398426386,92,61,99,47.0
112,19,0,0,250,1.0109804563545841,1.1275233874938484,-0.11654293113926428,62,96,94,47.0
113,19,0,0,250,1.3304160944211452,1.1365434352654802,0.19387265915566498,53,99,100,48.0
114,19,0,0,250,1.1364326689278237,1.1452134795990843,-0.008780810671260575,56,96,100,48.0
115,19,0,0,250,1.318627467789187,1.0310919369235367,0.2875355308656502,75,85,92,49.0
116,19,0,0,250,1.5809428819356643,1.1681807858278472,0.4127620961078171,72,98,82,49.0
117,19,0,0,250,1.521169778678263,1.0646071378191537,0.45656264085910925,68,99,85,50.0
118,19,0,0,250,1.5691233845877477,1.2247315808959685,0.34439180369177924,53,99,100,51.0
119,19,0,0,250,1.208879416925053,1.1393172630633335,0.06956215386171949,69,95,88,52.0
120,19,0,0,250,1.5116063901915842,0.9807705953310153,0.5308357948605689,74,97,81,53.0
121,19,0,0,250,6.866989454611945,0.7787946947956234,6.0881947598163215,56,97,99,54.0
122,19,0,0,250,1.4401383445548157,1.1262948207171295,0.3138435238376862,63,104,85,54.0
123,19,0,0,250,1.6573463460686895,1.007788461538462,0.6495578845302274,79,70,103,54.0
124,19,0,0,250,1.4846786508580085,1.0905364853985198,0.39414216545948877,54,98,100,55.0
125,19,0,0,250,1.8156639044641263,0.8686472220342423,0.947016682429884,61,90,101,55.0
126,19,0,0,250,1.350090240076712,1.0454499494438847,0.3046402906328274,62,88,102,55.0
127,19,0,0,250,1.98586962950133,1.2248191430161366,0.7610504864851935,61,102,89,55.0
128,19,0,0,250,1.3469787295847861,1.0958644791767784,0.2511142504080077,75,74,103,55.0
129,19,0,0,250,1.0923549835158415,1.1568155929629176,-0.0644606094470761,100,68,84,55.0
130,19,0,0,250,2.1899589576858434,1.4889997441801,0.7009592135057434,60,104,88,56.0
131,19,0,0,250,1.3955745956427383,1.0623448678639213,0.333229727778817,79,69,104,57.0
132,19,0,0,250,1.137218230593235,1.167122484860325,-0.02990425426708998,82,73,97,57.0
133,19,0,0,250,1.1117448490217043,1.2385094046103824,-0.12676455558867805,78,87,87,56.0
134,19,0,0,250,1.4968095105230783,0.9133122414212714,0.5834972691018069,63,98,91,57.0
135,19,0,0,250,1.246456873546466,1.146275413281597,0.10018146026486896,88,77,87,57.0
136,19,0,0,250,1.4975704462351507,1.1393050685368165,0.3582653776983342,56,100,96,58.0
137,19,0,0,250,1.1602557726541383,1.1278984896973787,0.03235728295675955,59,96,97,59.0
138,19,0,0,250,1.3892749658843664,1.1437477346864808,0.24552723119788555,70,85,97,60.0
139,19,0,0,250,1.5843987261028143,1.3203050524308833,0.26409367367193104,58,110,84,61.0
140,19,0,0,250,11.487322396363641,0.6714732206279295,10.815849175735712,55,103,94,62.0
141,19,0,0,250,1.5475666715821865,1.0381159420289838,0.5094507295532027,71,73,108,63.0
142,19,0,0,250,1.6859216852215748,1.1196228109564434,0.5662988742651314,57,103,92,64.0
143,19,0,0,250,3.0667186192117564,1.2748717948717943,1.7918468243399621,54,101,97,64.0
144,19,0,0,250,1.7596719264264415,1.121232269503545,0.6384396569228965,57,113,82,65.0
145,19,0,0,250,1.2514547235738585,1.1278360445205506,0.12361867905330781,62,92,98,66.0
146,19,0,0,250,2.066998904913842,1.0018946570670704,1.0651042478467716,70,100,82,67.0
147,19,0,0,250,1.2527656763754897,1.1977908599866502,0.0549748163888395,56,102,94,68.0
148,19,0,0,250,1.5812117914159816,1.098400113266316,0.48281167814966564,57,98,97,68.0
149,19,0,0,250,7.32182623254744,0.6819349629303374,6.639891269617102,59,101,92,68.0
150,19,0,0,250,1.261564939932617,1.2007341694707883,0.06083077046182872,57,100,95,69.0
151,19,0,0,250,12.57763385288252,0.7902190923317683,11.787414760550753,55,109,88,70.0
152,19,0,0,250,1.1422758265747708,1.1732508729858235,-0.030975046411052753,91,81,80,69.0
153,19,0,0,250,1.5261526959356384,0.9945764754623176,0.5315762204733208,92,76,84,70.0
154,19,0,0,250,1.1328660336168455,1.1782154263040725,-0.04534939268722704,92,82,78,69.0
155,19,0,0,250,8.188632677692988,0.6067490074988955,7.581883670194093,61,91,100,69.0
156,19,0,0,250,1.981606376360466,1.0157661897590349,0.9658401866014312,69,86,97,70.0
157,19,0,0,250,1.9273342214728857,0.986004630820686,0.9413295906521997,63,74,115,70.0
158,19,0,0,250,1.7284669110066002,1.2034470180558108,0.5250198929507894,53,111,88,70.0
159,19,0,0,250,1.6480824919679127,1.1423995656894677,0.505682926278445,53,94,105,70.0
160,19,0,0,250,2.686051159079212,1.1578301423662245,1.5282210167129875,37,116,99,71.0
161,19,0,0,250,1.1040416237479578,1.2356248063388102,-0.13158318259085244,89,75,88,71.0
162,19,0,0,250,6.580572659370438,0.6791936097375415,5.901379049632897,52,100,100,71.0
163,19,0,0,250,2.097151043340782,1.0314489311163888,1.065702112224393,54,82,116,72.0
164,19,0,0,250,1.2332685860427561,1.1193736670782384,0.11389491896451776,58,97,97,72.0
165,19,0,0,250,4.632005399479428,0.5651252153173439,4.066880184162084,61,104,87,73.0
166,19,0,0,250,1.4235108361614492,1.1647050956265868,0.2588057405348625,61,102,89,73.0
167,19,0,0,250,1.0774045438949365,1.1447513812154724,-0.06734683732053592,63,100,89,72.0
168,19,0,0,250,1.6170332851701694,1.2355569016430672,0.3814763835271022,62,89,101,72.0
169,19,0,0,250,1.330801991705419,1.213685379004123,0.11711661270129592,48,109,95,72.0
170,19,0,0,250,1.2737875003031103,1.2265254505216574,0.047262049781452875,57,79,116,72.0
171,19,0,0,250,1.0626617205604527,1.1518673780487807,-0.08920565748832798,67,84,101,71.0
172,19,0,0,250,17.406866365802344,0.6892109500805143,16.71765541572183,51,105,96,72.0
173,19,0,0,250,1.4325960427242594,1.1308175425412001,0.3017785001830593,55,99,98,73.0
174,19,0,0,250,1.529270849488633,1.1986929033174694,0.33057794617116354,67,104,81,74.0
175,19,0,0,250,2.242464370664066,1.0747742663656898,1.1676901042983763,51,94,107,74.0
176,19,0,0,250,1.707097497169323,1.1261784287616528,0.5809190684076702,62,100,90,74.0
177,19,0,0,250,1.680765203827233,1.0683652875882963,0.6123999162389366,70,103,79,75.0
178,19,0,0,250,1.4264684536590362,1.1308175425412001,0.29565091111783603,55,103,94,76.0
179,19,0,0,250,1.08856865385511,1.1770607734806637,-0.0884921196255537,78,73,101,75.0
180,19,0,0,250,1.2852848426223034,1.1275045537340622,0.15778028888824114,61,107,84,75.0
181,19,0,0,250,2.438563230531907,0.8008658008658005,1.6376974296661067,49,112,91,75.0
182,19,0,0,250,3.4194667314746434,1.2924934257709786,2.1269733057036646,35,120,97,75.0
183,19,0,0,250,1.4826225052481972,1.120820138478881,0.3618023667693162,60,96,96,76.0
184,19,0,0,250,1.9006107589994572,1.1838800036143504,0.7167307553851068,66,105,81,76.0
185,19,0,0,250,1.207771851770235,1.2096255825164697,-0.0018537307462347385,49,86,117,75.0
186,19,0,0,250,14.804462398898394,0.631156512221816,14.173305886676578,52,96,104,76.0
187,19,0,0,250,2.2662587248024004,1.018533045695235,1.2477256791071654,68,90,94,76.0
188,19,0,0,250,2.6460556158446664,0.9441985244802152,1.701857091364451,49,93,110,76.0
189,19,0,0,250,1.3463300377989849,1.2680360721442885,0.07829396565469637,58,90,104,77.0
190,19,0,0,250,3.644486022255489,0.9886146496815299,2.655871372573959,48,113,91,77.0
191,19,0,0,250,2.8732085002905263,1.1265849535080326,1.7466235467824938,48,119,85,78.0
192,19,0,0,250,2.2892894734218343,1.0935397039030974,1.195749769518737,49,104,99,78.0
193,19,0,0,250,11.24739288008731,0.6512149532710265,10.596177926816283,48,103,101,79.0
194,19,0,0,250,2.493992433495845,1.14816472694718,1.345827706548665,45,126,81,79.0
195,19,0,0,250,1.1565247840802868,1.192818057455541,-0.03629327337525412,58,104,90,79.0
196,19,0,0,250,1.936453616691457,1.0336923501795088,0.9027612665119482,46,119,87,80.0
197,19,0,0,250,1.6110592961288355,1.2172791297677985,0.39378016636103697,61,118,73,80.0
198,19,0,0,250,1.5617121555163684,1.2476953623599494,0.31401679315641906,59,118,75,80.0
199,19,0,0,250,1.839266972650371,1.0532021109684766,0.7860648616818944,52,88,112,80.0
200,19,0,0,250,3.0838658916355035,1.0617806364251874,2.022085255210316,44,115,93,81.0
201,19,0,0,250,17.4363433183552,0.6320700130189487,16.80427330533625,48,108,96,82.0
202,19,0,0,250,1.3517200390573698,1.1375141517062928,0.21420588735107704,71,50,131,82.0
203,19,0,0,250,1.7114689436299706,1.096573705179283,0.6148952384506876,64,98,90,83.0
204,19,0,0,250,2.3128807343567717,0.9270919067215349,1.3857888276352368,43,111,98,84.0
205,19,0,0,250,2.0144840307805176,1.195575294020889,0.8189087367596286,34,120,98,84.0
206,19,0,0,250,2.98060193372845,1.3706936150666058,1.6099083186618444,24,133,95,84.0
207,19,0,0,250,1.2447085071746977,1.1521386289860591,0.0925698781886386,77,58,117,85.0
208,19,0,0,250,1.235627611966082,1.1543025439644885,0.08132506800159356,83,55,114,85.0
209,19,0,0,250,1.3360549613988888,1.1509982707121504,0.18505669068673836,57,102,93,86.0
210,19,0,0,250,1.4073436602418203,1.122096486003574,0.2852471742382463,83,58,111,86.0
211,19,0,0,250,1.2141858395043226,1.154435770049679,0.05975006945464356,68,71,113,87.0
212,19,0,0,250,22.305717192060296,0.6156752352026071,21.69004195685769,47,99,106,88.0
213,19,0,0,250,3.1887842626447442,1.2179294196353898,1.9708548430093544,39,102,111,88.0
214,19,0,0,250,29.805717081920186,0.9933155080213893,28.812401573898796,22,110,120,89.0
215,19,0,0,250,1.8526757307386799,1.1739976374122703,0.6786780933264096,41,142,69,89.0
216,19,0,0,250,4.882369497492444,1.0722956777236519,3.8100738197687924,31,124,97,89.0
217,19,0,0,250,1.3640109055858218,1.167295647984584,0.19671525760123787,93,53,106,89.0
218,19,0,0,250,2.267342686759561,1.116591928251119,1.150750758508442,33,111,108,89.0
219,19,0,0,250,4.160870856035225,0.9929207763283496,3.167950079706875,41,103,108,89.0
220,19,0,0,250,2.211496901308698,1.0084216640046486,1.2030752373040492,51,112,89,89.0
221,19,0,0,250,1.6218986819722025,1.1073025335320414,0.5145961484401611,47,117,88,89.0
222,19,0,0,250,1.89037520593781,1.1471235691223944,0.7432516368154156,39,105,108,89.0
223,19,0,0,250,2.4955949925047802,0.9089187653853434,1.5866762271194368,53,100,99,89.0
224,19,0,0,250,4.593440165982944,1.0134078212290503,3.580032344753894,45,104,103,89.0
225,19,0,0,250,49.48398224211461,0.7454942654287268,48.73848797668588,30,122,100,89.0
226,19,0,0,250,3.3215187185901676,1.0998009667330126,2.221717751857155,42,107,103,89.0
227,19,0,0,250,2.1378061866034925,1.0890600924499254,1.0487460941535671,61,106,85,89.0
228,19,0,0,250,1.4382567913035469,1.1642477876106212,0.2740090036929257,59,95,98,89.0
229,19,0,0,250,1.793500570563845,1.1861797827680414,0.6073207877958036,41,129,82,90.0
230,19,0,0,250,1.7140237961713003,1.1429915718844614,0.5710322242868389,101,62,89,90.0
231,19,0,0,250,1.410483261189561,1.154435770049679,0.256047491139882,73,95,84,90.0
232,19,0,0,250,1.9779111355442163,1.1412970304435615,0.8366141051006548,46,109,97,91.0
233,19,0,0,250,1.3339242225357362,1.1561327831957986,0.17779143933993757,84,73,95,92.0
234,19,0,0,250,1.9616982161968124,1.1290664406061246,0.8326317755906878,60,92,100,92.0
235,19,0,0,250,2.1881912791210207,1.11091336228376,1.0772779168372608,35,93,124,92.0
236,19,0,0,250,5.0670109581005836,0.9886126823459359,4.0783982757546475,33,104,115,92.0
237,19,0,0,250,2.753803596629362,0.9942062022130406,1.7595973944163212,47,82,123,92.0
238,19,0,0,250,1.2839455343313937,1.1174585736519265,0.16648696067946722,63,109,80,92.0
239,19,0,0,250,1.960888904732355,1.1135768140741165,0.8473120906582385,48,85,119,92.0
240,19,0,0,250,2.8306274203869366,0.9307136494110662,1.8999137709758704,39,94,119,92.0
241,19,0,0,250,37.65387477155901,0.6152574058096045,37.0386173657494,40,101,111,92.0
242,19,0,0,250,1.9328567139035338,1.0761229559097492,0.8567337579937846,52,126,74,92.0
243,19,0,0,250,2.6134290581287387,0.9824793725170633,1.6309496856116754,39,101,112,92.0
244,19,0,0,250,1.7315554853336543,1.143453271395953,0.5881022139377012,45,102,105,92.0
245,19,0,0,250,1.5908122641482079,1.141338373397911,0.44947389075029687,54,110,88,92.0
246,19,0,0,250,3.0622930508891875,1.1345132743362834,1.9277797765529041,26,101,125,92.0
247,19,0,0,250,2.9228635895633963,0.9736092367671325,1.9492543527962638,42,104,106,92.0
248,19,0,0,250,1.932654610643968,1.1068868475548257,0.8257677630891422,51,105,96,92.0
249,19,0,0,250,42.58640438987094,0.618398120785026,41.96800626908592,37,114,101,92.0
250,19,0,0,250,2.0768437513032514,1.093469050325515,0.9833747009777365,56,98,98,92.0
251,19,0,0,250,7.167675392550524,0.5833922943333112,6.584283098217212,36,97,119,92.0
252,19,0,0,250,1.5822042381878654,1.1511645011032103,0.43103973708465504,59,81,112,93.0
253,19,0,0,250,1.7015032499689773,1.1393465204694484,0.5621567294995289,42,78,132,93.0
254,19,0,0,250,2.3935963068847257,1.1713760117733607,1.222220295111365,26,108,118,94.0
255,19,0,0,250,20.446175054006996,1.1074766355140186,19.338698418492978,16,133,103,94.0
256,19,0,0,250,2.4692367310693317,1.1462020360219263,1.3230346950474055,23,114,115,94.0
257,19,0,0,250,3.3482525228913715,1.0780929596719084,2.270159563219463,38,99,115,94.0
258,19,0,0,250,1.199111952682461,1.1273457832975673,0.07176616938489366,73,69,110,94.0
259,19,0,0,250,5.7573304080736305,1.0229746070133012,4.734355801060329,32,121,99,94.0
260,19,0,0,250,3.526819056857419,0.8844584813791291,2.64236057547829,35,94,123,94.0
261,19,0,0,250,1.70107534054948,1.220273215329825,0.48080212521965504,51,75,126,95.0
262,19,0,0,250,5.326850244692045,0.754714527246715,4.57213571744533,35,104,113,95.0
263,19,0,0,250,1.6829894437134443,1.1314422012096448,0.5515472425037995,66,113,73,95.0
264,19,0,0,250,3.0898383484025023,1.1221134657417082,1.967724882660794,49,104,99,95.0
265,19,0,0,250,1.522548633401384,1.1483438899423064,0.3742047434590776,76,76,100,95.0
266,19,0,0,250,3.760443692404138,1.133113778816533,2.627329913587605,31,115,106,95.0
267,19,0,0,250,1.5730791607779542,1.1897516752069364,0.3833274855710178,33,95,124,96.0
268,19,0,0,250,4.226983290234529,1.4094469499169238,2.817536340317605,23,119,110,96.0
269,19,0,0,250,4.251691493533351,0.9416009171218543,3.310090576411497,30,92,130,96.0
270,19,0,0,250,4.530042848025487,0.8699624957381527,3.660080352287334,36,96,120,96.0
271,19,0,0,250,3.103551526797169,0.9307136494110662,2.172837877386103,40,97,115,97.0
272,19,0,0,250,5.41750237051229,0.9771145946852205,4.44038777582707,33,113,106,97.0
273,19,0,0,250,1.8221192357850637,1.1258778463502885,0.6962413894347752,32,145,75,97.0
274,19,0,0,250,1.8434046568682194,1.1457879143607836,0.6976167425074358,33,95,124,97.0
275,19,0,0,250,3.4594401019476333,0.9959518072289139,2.4634882947187196,27,92,133,97.0
276,19,0,0,250,22.424051779741788,1.0907578750389855,21.333293904702803,20,105,127,97.0
277,19,0,0,250,1.8082473374138746,1.1760127591706537,0.6322345782432208,39,89,124,97.0
278,19,0,0,250,2.368587414945285,1.0905364853985198,1.2780509295467652,21,95,136,97.0
279,19,0,0,250,2.4728172552794305,1.0564068624955474,1.4164103927838831,34,115,103,98.0
280,19,0,0,250,3.3445359966889874,1.0515309932785664,2.2930050034104212,46,107,99,98.0
281,19,0,0,250,1.710636377912562,1.1158709890019363,0.5947653889106257,84,64,104,98.0
282,19,0,0,250,3.210187983559429,0.9916764590677661,2.218511524491663,32,92,128,98.0
283,19,0,0,250,1.7702912123994248,1.150692028717339,0.6195991836820858,31,86,135,98.0
284,19,0,0,250,3.3401925353589883,1.1024402862809357,2.237752249078053,37,103,112,98.0
285,19,0,0,250,3.3772901634820025,0.9342529057554951,2.443037257726507,28,89,135,99.0
286,19,0,0,250,1.2676431399594117,1.1425532898691446,0.12508985009026707,62,81,109,99.0
287,19,0,0,250,1.4921483373705697,1.158888458559256,0.3332598788113137,43,87,122,99.0
288,19,0,0,250,1.5446610202033795,1.1474284448873393,0.39723257531604017,38,107,107,99.0
289,19,0,0,250,1.5232789358184846,1.1397551653464806,0.38352377047200403,34,98,120,99.0
290,19,0,0,250,7.113201031425938,1.0273487531078123,6.085852278318126,17,135,100,99.0
291,19,0,0,250,2.5429652580752866,0.946553446553448,1.5964118115218386,32,110,110,99.0
292,19,0,0,250,1.6913124697161697,1.1545399393326585,0.5367725303835111,86,73,93,99.0
293,19,0,0,250,2.4209867939811276,1.1499323024299861,1.2710544915511415,31,78,143,99.0
294,19,0,0,250,2.453150850590308,1.1893946416983412,1.2637562088919667,34,116,102,99.0
295,19,0,0,250,2.566660742557043,1.1349441531798485,1.4317165893771946,23,117,112,100.0
296,19,0,0,250,4.013739134127503,0.8726200962124802,3.141119037915023,37,97,118,100.0
297,19,0,0,250,1.7883119694725296,1.1861797827680414,0.6021321867044882,38,74,140,100.0
298,19,0,0,250,2.726481381019557,1.0329497393528082,1.6935316416667487,41,82,129,100.0
299,19,0,0,250,28.135209806493005,1.135025597269623,27.00018420922338,12,132,108,100.0
300,19,0,0,250,1.1852748080048396,1.122607298599955,0.06266750940488475,76,114,62,100.0
301,19,0,0,250,2.1732634333017136,1.1959950624057036,0.9772683708960099,33,88,131,100.0
