Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
57,13,0.001,0.0001,250,0.8129193263548679,0.9984211312381309,-0.18550180488326307,89,69,94,0.0007881061416276841,0.00048813901104150084,
58,13,0.001,0.0001,250,0.7956011704071141,0.992831787472805,-0.1972306170656909,81,68,103,0.0018155388503996942,0.0018712413071969242,
59,13,0.001,0.0001,250,0.7817251809731272,0.9830362709896587,-0.20131109001653158,81,81,90,0.0008769834165668825,0.000974794405724238,
60,13,0.001,0.0001,250,0.8315586542372977,1.004082078148874,-0.17252342391157627,81,97,74,0.001343435950047996,0.0012587937492265862,
61,13,0.001,0.0001,250,0.7881865917223756,0.9852976463145953,-0.19711105459221967,91,84,77,0.0009154403844579499,0.0010654389359572893,
62,13,0.001,0.0001,250,0.7897580703067761,0.9863483409294203,-0.19659027062264411,86,88,78,0.0008367348981648369,0.0006233863725583445,
63,13,0.001,0.0001,250,0.8188454726433031,0.9965854283153353,-0.17773995567203216,86,76,90,0.0007297416624129732,0.00043170065678902375,
64,13,0.001,0.0001,250,0.8034681862089803,0.9844951468549108,-0.1810269606459305,97,79,76,0.0008787021129891726,0.0007348350819450734,
65,13,0.001,0.0001,250,0.8053684409966287,0.9869010466424638,-0.18153260564583507,101,78,73,0.0008063818165639283,0.0005801741447604521,
66,13,0.001,0.0001,250,0.8023354514099895,0.9859244064245816,-0.18358895501459205,83,81,88,0.0009657227224630661,0.0007957855350110646,
67,13,0.001,0.0001,250,0.7908498842299156,1.0138077164877646,-0.22295783225784893,80,77,95,0.0018582867281566925,0.002034476311605159,
68,13,0.001,0.0001,250,0.8037094536746053,1.0003830985915485,-0.19667364491694317,77,85,90,0.0013241062502393043,0.0012363632810639246,
69,13,0.001,0.0001,250,0.7914785717790876,0.9960930483204605,-0.20461447654137288,81,88,83,0.0009470177913266004,0.0008010718848825317,
70,13,0.001,0.0001,250,0.817378525505322,0.9958687365574219,-0.17849021105209995,103,78,71,0.0007471241731819357,0.0004389355792553541,
71,13,0.001,0.0001,250,0.800600178726235,1.0140247671419735,-0.21342458841573853,90,70,92,0.0007299168681916459,0.000385746014475761,
72,13,0.001,0.0001,250,0.7894650905782609,0.9911720591386344,-0.2017069685603735,84,79,89,0.0009439627502939056,0.0007612570104249609,
73,13,0.001,0.0001,250,0.8310829153843071,1.0107840404776716,-0.17970112509336444,104,70,78,0.0006476035109910848,0.0003738522766438294,
74,13,0.001,0.0001,250,0.8063825749363539,1.0127615692003606,-0.20637899426400674,90,81,81,0.0009007297255409772,0.0005995081243613631,
75,13,0.001,0.0001,250,0.7999811747470259,1.0145681581685742,-0.21458698342154825,78,94,80,0.0007861526523753983,0.0004802359338984333,
76,13,0.001,0.0001,250,0.8157816546977382,0.9892495963287165,-0.17346794163097823,88,72,92,0.0008533061578889443,0.0005289443003681942,
77,13,0.001,0.0001,250,0.8182548708919066,0.9960386761511265,-0.17778380525921988,77,78,97,0.0008254343123501279,0.0004388968004761608,
78,13,0.001,0.0001,250,0.8080496540374874,0.9947249948841542,-0.18667534084666682,79,83,90,0.0016919425930018808,0.0017912130154195986,
79,13,0.001,0.0001,250,0.7941468325823313,1.0220774678674467,-0.22793063528511537,77,89,86,0.0008145732915722166,0.0005363645436565633,
80,13,0.001,0.0001,250,0.8011663461329402,0.9955992022199106,-0.19443285608697036,81,80,91,0.0015887719686592551,0.0014503174288024178,
81,13,0.001,0.0001,250,0.8227829377771695,0.9994975084795434,-0.17671457070237395,117,66,69,0.0007355272885997117,0.000397688133374112,
82,13,0.001,0.0001,250,0.8308777154752344,0.9723786779615182,-0.14150096248628385,72,93,87,0.0017014154493038718,0.0018063661589139144,
83,13,0.001,0.0001,250,0.8079223404703345,0.9808365696823066,-0.17291422921197208,81,80,91,0.0009975538674824665,0.0009214153823246696,
84,13,0.001,0.0001,250,0.819401378928859,0.9836401691512533,-0.1642387902223943,93,72,87,0.0009138802415101138,0.0007681744428208792,
85,13,0.001,0.0001,250,0.8061912836128368,0.9963736240156211,-0.19018234040278437,86,80,86,0.0008712708664103733,0.000757314418945532,
86,13,0.001,0.0001,250,0.8435436189704894,0.9955903866248683,-0.15204676765437897,105,69,78,0.0007214822649924205,0.00043182754347736746,
87,13,0.001,0.0001,250,0.8009195474414748,1.0229455824896923,-0.2220260350482175,77,85,90,0.0008894652215161288,0.0007514163893824503,
88,13,0.001,0.0001,250,0.8322197389514304,0.980624396523978,-0.14840465757254762,78,83,91,0.0016205346316505041,0.0014542696559241694,
89,13,0.001,0.0001,250,0.8036672562169338,1.003356216628528,-0.19968896041159412,75,81,96,0.0011960775418456283,0.0012126062518550808,
90,13,0.001,0.0001,250,0.802217230542776,1.0055924258597468,-0.2033751953169708,74,86,92,0.001698496104740826,0.0019428579256408562,
91,13,0.001,0.0001,250,0.8421034248114339,0.9856803455723544,-0.14357692076092055,93,67,92,0.0015368449399450117,0.001469058539550933,
92,13,0.001,0.0001,250,0.8259015190123492,0.9848003286415432,-0.158898809629194,81,82,89,0.0010896720044819026,0.0009878158532781566,
93,13,0.001,0.0001,250,0.849003979804703,0.9905453461382864,-0.14154136633358338,108,60,84,0.0010008680536294698,0.0010263847782408142,
94,13,0.001,0.0001,250,0.7973809844243691,1.0060825929224686,-0.2087016084980995,77,67,108,0.0010813890314894019,0.0009851820740354562,
95,13,0.001,0.0001,250,0.8483714916162698,1.012911812089938,-0.1645403204736683,75,92,85,0.0019143888447885195,0.002044612619238262,
96,13,0.001,0.0001,250,0.8162067778678445,0.9997693243299905,-0.1835625464621461,97,66,89,0.0007249413089109013,0.00042532718722623026,
97,13,0.001,0.0001,250,0.8254659003900716,0.9828000858922054,-0.15733418550213374,67,87,98,0.0009697985811049596,0.000977954576148303,
98,13,0.001,0.0001,250,0.8154462831456807,0.9923356716030128,-0.17688938845733215,90,86,76,0.0012145185263553366,0.001258882920307506,
99,13,0.001,0.0001,250,0.7974725698944775,0.9979394098820641,-0.20046683998758663,79,95,78,0.0012403766795105416,0.0011072818445052323,
100,13,0.001,0.0001,250,0.7870641611914873,1.0048008124451822,-0.2177366512536949,67,85,100,0.0020068735601299695,0.0020889559784631785,0.0
101,13,0.001,0.0001,250,0.8025167140307939,1.0053599104529025,-0.20284319642210857,84,75,93,0.0010685275934143377,0.0010170514252539787,0.0
102,13,0.001,0.0001,250,0.8318653808126993,0.9995596653456624,-0.1676942845329631,114,60,78,0.0006916977167679779,0.00041618082978024873,0.0
103,13,0.001,0.0001,250,0.831523402054502,0.980135276420509,-0.14861187436600698,101,82,69,0.0007936777382751329,0.000612600371661019,0.0
104,13,0.001,0.0001,250,0.8265915050114738,0.9965084674890241,-0.16991696247755028,96,63,93,0.0007210077255335188,0.00045481179658328334,0.0
105,13,0.001,0.0001,250,0.8294929556579325,0.9793659891539148,-0.14987303349598236,93,66,93,0.001089890425483758,0.0010675864084123089,0.0
106,13,0.001,0.0001,250,0.8477556363363705,1.0041463209294477,-0.15639068459307714,83,60,109,0.0007047371420492195,0.00043178456352229583,0.0
107,13,0.001,0.0001,250,0.8210938046973364,1.0219067113801665,-0.20081290668283014,77,79,96,0.0008063435051276746,0.0008532226426908255,0.0
108,13,0.001,0.0001,250,0.8560104855048849,0.9988860865910052,-0.1428756010861203,107,59,86,0.000762121549688735,0.0005446770822269645,0.0
109,13,0.001,0.0001,250,0.8446196090078829,1.0209974319687518,-0.1763778229608689,68,70,114,0.000944032664748544,0.0007601956885319195,0.0
110,13,0.001,0.0001,250,0.8405318864057687,0.9815539407490217,-0.141022054343253,79,71,102,0.0014987361562105177,0.001388403039513501,0.0
111,13,0.001,0.0001,250,0.8450009782233369,1.0227119161272036,-0.17771093790386672,89,78,85,0.0010150368750146115,0.0008252957019285279,0.0
112,13,0.001,0.0001,250,0.8334677892156249,1.0100802081075215,-0.1766124188918966,73,102,77,0.0011698826587434785,0.001016077455553636,0.0
113,13,0.001,0.0001,250,0.8127966721730361,0.9913646811161473,-0.1785680089431112,72,99,81,0.0013182769890915831,0.0013290851684906596,0.0
114,13,0.001,0.0001,250,0.8630398175421382,0.9817495280050339,-0.11870971046289569,69,101,82,0.0012128169802925403,0.0012628389468741666,0.0
115,13,0.001,0.0001,250,0.8426134170237858,1.016719127777015,-0.17410571075322911,84,94,74,0.0015599858713127178,0.001436524051282315,0.0
116,13,0.001,0.0001,250,0.8762785895959998,0.9858349223644782,-0.10955633276847843,84,88,80,0.0017457291080707755,0.0020139167165889563,0.0
117,13,0.001,0.0001,250,0.8617753874173034,1.0172730216992338,-0.15549763428193042,84,88,80,0.0007461743443444306,0.00043213325577071864,0.0
118,13,0.001,0.0001,250,0.8213486256709208,1.0017807456872583,-0.18043212001633746,61,102,89,0.0010111913796387953,0.0007862329302676169,0.0
119,13,0.001,0.0001,250,0.8509009381002882,1.001493428912786,-0.1505924908124977,92,82,78,0.0008264980099207893,0.0005853628330106603,0.0
120,13,0.001,0.0001,250,0.8447522518152447,0.9815038967106241,-0.1367516448953794,96,104,52,0.0009266975226892476,0.0008712484582057274,0.0
121,13,0.001,0.0001,250,0.8589025255894586,0.994373894872206,-0.1354713692827474,74,80,98,0.001611176636763612,0.0018378634721560056,0.0
122,13,0.001,0.0001,250,0.8647039295730675,1.0128546964080558,-0.1481507668349883,85,92,75,0.0009961140539481049,0.000952357056181931,0.0
123,13,0.001,0.0001,250,0.8760504184831269,1.0282654961425892,-0.1522150776594623,76,86,90,0.0012551221190922246,0.0011561982343183711,0.0
124,13,0.001,0.0001,250,0.8708657585915744,1.0198578307727593,-0.14899207218118482,76,83,93,0.0013981577254620476,0.0014523418017183367,0.0
125,13,0.001,0.0001,250,0.8734912319504577,0.9874453439542845,-0.11395411200382677,57,99,96,0.0012321499952896696,0.0010193063558545398,0.0
126,13,0.001,0.0001,250,0.8640857960493239,1.0169421577358326,-0.15285636168650873,59,97,96,0.001091724401154444,0.0008469178930674498,0.0
127,13,0.001,0.0001,250,0.8699843991823668,0.9872964447096948,-0.11731204552732799,79,97,76,0.0008389654387857622,0.0006200492534746654,0.0
128,13,0.001,0.0001,250,0.8390119758448259,0.9844504602057386,-0.14543848436091267,59,116,77,0.0011394627172244686,0.0010883587304680005,0.0
129,13,0.001,0.0001,250,0.889997271553689,1.0076867865990617,-0.11768951504537273,73,100,79,0.0018273998558621146,0.0019142856952944752,0.0
130,13,0.001,0.0001,250,0.8453754213826421,0.9939868518476958,-0.14861143046505365,80,77,95,0.0010254134292236182,0.0008156326914646599,0.0
131,13,0.001,0.0001,250,0.8884609174239834,0.9791719799370902,-0.09071106251310679,110,80,62,0.000816338477832118,0.0008088401510791782,0.0
132,13,0.001,0.0001,250,0.8536084614511266,0.9925911650714117,-0.1389827036202851,67,129,56,0.0008086127488555341,0.0005992005090418472,0.0
133,13,0.001,0.0001,250,0.8502778303411743,1.0121775711280863,-0.16189974078691194,69,109,74,0.0007710396610197498,0.00049799761929168,0.0
134,13,0.001,0.0001,250,0.8826660766687211,1.0130970070048824,-0.13043093033616127,64,123,65,0.0007269405242384252,0.0003388207264424411,0.0
135,13,0.001,0.0001,250,0.8773363928411252,1.0131064510396304,-0.13577005819850518,58,142,52,0.000979305329738943,0.0008675265137355717,0.0
136,13,0.001,0.0001,250,0.8493182902451597,0.9708572551245394,-0.12153896487937965,74,106,72,0.0009157453366434448,0.0008473995514303828,0.0
137,13,0.001,0.0001,250,0.8788293045561878,0.9957762703187001,-0.11694696576251229,79,107,66,0.0007110483900358963,0.0004294682508650747,0.0
138,13,0.001,0.0001,250,0.8928764321323637,1.0063219495525484,-0.11344551742018472,95,72,85,0.0006627704471856105,0.0004734358650294111,0.0
139,13,0.001,0.0001,250,0.8876778791630174,0.9863517865358065,-0.09867390737278903,45,123,84,0.0009751652325435572,0.0009164081032611986,0.0
140,13,0.001,0.0001,250,0.8772506722181963,0.991065994261369,-0.11381532204317268,47,149,56,0.0009798102359963674,0.0007834453983315027,0.0
141,13,0.001,0.0001,250,0.8908594221547885,1.0037831021437578,-0.11292367998896924,98,59,95,0.0008271123029749403,0.0005674744844877582,0.0
142,13,0.001,0.0001,250,0.8705914340010079,0.997649170798429,-0.12705773679742105,93,71,88,0.0008421682657067158,0.0005975817866168062,0.0
143,13,0.001,0.0001,250,0.8516564905411697,0.9920823778825761,-0.14042588734140649,55,131,66,0.0011618583675512214,0.001252582363009494,0.0
144,13,0.001,0.0001,250,0.8866480515323298,1.0094762121113794,-0.12282816057904955,90,116,46,0.0009290446470357771,0.0008793555603633386,0.0
145,13,0.001,0.0001,250,0.8649369366688826,1.0253867776277648,-0.16044984095888215,50,154,48,0.0009511198936821252,0.0007081181796261754,0.0
146,13,0.001,0.0001,250,0.9068983105676247,1.0099935525467436,-0.1030952419791189,90,83,79,0.0008031886267303573,0.0006456575949124511,0.0
147,13,0.001,0.0001,250,0.9008464584094409,1.006085608788803,-0.10523915037936216,61,121,70,0.0016509934093784234,0.001746097237994679,0.0
148,13,0.001,0.0001,250,0.8648192455707404,0.9733377881724025,-0.10851854260166205,62,113,77,0.0013179024007022924,0.001198502523402711,0.0
149,13,0.001,0.0001,250,0.8633664235111064,0.9785457829467609,-0.1151793594356545,71,113,68,0.001186677696808304,0.0011704946245523296,0.0
150,13,0.001,0.0001,250,0.8797073670242492,0.9837301087458544,-0.1040227417216052,114,57,81,0.0007900701455006382,0.0005063123002346023,0.0
151,13,0.001,0.0001,250,0.8670206209163474,1.0154097646033144,-0.1483891436869671,64,120,68,0.0008363665769832386,0.0005852542776085912,0.0
152,13,0.001,0.0001,250,0.8516540765727806,0.9828428687249394,-0.13118879215215884,86,111,55,0.001105295925961123,0.0010480245174560678,0.0
153,13,0.001,0.0001,250,0.8880697940203192,0.9941866700988903,-0.10611687607857112,97,89,66,0.000923188880315996,0.0009661506295497062,0.0
154,13,0.001,0.0001,250,0.8945556844234794,1.029276655603666,-0.13472097118018667,59,133,60,0.0011467874924012927,0.0009991386939140865,0.0
155,13,0.001,0.0001,250,0.890529565812865,1.0163522850985371,-0.12582271928567212,49,145,58,0.000867872035341487,0.0005958998668859501,0.0
156,13,0.001,0.0001,250,0.900763516789116,0.9619243745344601,-0.06116085774534408,77,78,97,0.0013283372879836083,0.0012423372407349951,0.0
157,13,0.001,0.0001,250,0.891115311201844,1.021844880887435,-0.13072956968559102,80,98,74,0.0010370885045208704,0.0009648168413749154,0.0
158,13,0.001,0.0001,250,0.9144356817514677,1.025762428631109,-0.11132674687964117,61,108,83,0.0015782645363230682,0.0016114132990348513,0.0
159,13,0.001,0.0001,250,0.8720344041298044,0.9940197152245362,-0.12198531109473187,64,111,77,0.0011671018643327426,0.0010907598487989527,0.0
160,13,0.001,0.0001,250,0.8870310052677629,1.0144663875676745,-0.12743538229991158,36,146,70,0.0008219290612423998,0.0005756499058986387,0.0
161,13,0.001,0.0001,250,0.8686643259209598,0.9892124435220592,-0.1205481176010994,64,123,65,0.0013016826462432885,0.0012537111930720453,0.0
162,13,0.001,0.0001,250,0.8984120066131144,0.9897603579572354,-0.091348351344121,49,125,78,0.001288802377804429,0.0011565711394707196,0.0
163,13,0.001,0.0001,250,0.9357628230386615,0.9746758917176062,-0.03891306867894462,50,103,99,0.0018079489887130225,0.0018610072722850322,0.0
164,13,0.001,0.0001,250,0.8927496741644857,0.9897998960498963,-0.09705022188541057,62,110,80,0.0010627181540572642,0.0010615414118209361,0.0
165,13,0.001,0.0001,250,0.8894906347909555,0.9854282872832643,-0.09593765249230879,73,107,72,0.0012530058291502525,0.0011261185801944443,0.0
166,13,0.001,0.0001,250,0.8811310454801282,1.0181418971367753,-0.13701085165664706,63,142,47,0.0009888639385154023,0.0010289688948218118,0.0
167,13,0.001,0.0001,250,0.9441600304747177,1.0076867865990617,-0.063526756124344,61,112,79,0.0018307989644324146,0.0019142856952944752,0.0
168,13,0.001,0.0001,250,0.8988355105285254,1.0138735818476505,-0.11503807131912513,83,95,74,0.0006950183672404369,0.0004029333609130858,0.0
169,13,0.001,0.0001,250,0.903888186866732,1.013162777498855,-0.10927459063212297,78,116,58,0.0007612819836837167,0.0005684806367619613,0.0
170,13,0.001,0.0001,250,0.9051324133183449,0.9826209094148962,-0.07748849609655128,66,85,101,0.0007903879802964328,0.0005275913293577668,0.0
171,13,0.001,0.0001,250,0.8980869599894075,0.9947679612063445,-0.09668100121693701,52,113,87,0.0008083623282449638,0.0005701128856575149,0.0
172,13,0.001,0.0001,250,0.8903681169045362,1.0162302965535681,-0.1258621796490319,46,142,64,0.00101954696125786,0.000781448017911317,0.0
173,13,0.001,0.0001,250,0.9154442132160362,1.017943677425252,-0.10249946420921574,74,108,70,0.0016120059694103258,0.0016224296992138202,0.0
174,13,0.001,0.0001,250,0.914349987919864,0.9848809347102353,-0.07053094679037131,95,107,50,0.0006008154336019755,0.0005792126060496648,0.0
175,13,0.001,0.0001,250,0.9418513111829174,0.97639170367815,-0.03454039249523255,57,82,113,0.0016156841734266435,0.0015869444908472418,0.0
176,13,0.001,0.0001,250,0.9072687349924238,0.9882454128440371,-0.08097667785161333,44,153,55,0.0011830334001729542,0.0011982906229734199,0.0
177,13,0.001,0.0001,250,0.965537197966376,1.0163968937125747,-0.05085969574619864,49,101,102,0.0017403004354072814,0.0018181688805670876,0.0
178,13,0.001,0.0001,250,0.9196258265846428,0.997806737362122,-0.07818091077747924,68,76,108,0.0006906592316732642,0.0004688064175834605,0.0
179,13,0.001,0.0001,250,0.9519609122072976,0.9861662638121538,-0.03420535160485616,78,102,72,0.0011516139451734424,0.001261364674062083,0.0
180,13,0.001,0.0001,250,0.9318610805833372,0.9968303550921019,-0.06496927450876477,55,91,106,0.001753058689424155,0.0018234269604154004,0.0
181,13,0.001,0.0001,250,0.913897327265148,1.016727419102356,-0.10283009183720804,49,147,56,0.0009911788969844684,0.0008795122494815919,0.0
182,13,0.001,0.0001,250,0.9266424737770057,1.0065338124795822,-0.07989133870257648,74,93,85,0.0010258316633491656,0.0009652296838990333,0.0
183,13,0.001,0.0001,250,0.9170637021069156,0.9970716198125822,-0.08000791770566662,65,107,80,0.0006019387798380597,0.00039318422078772,0.0
184,13,0.001,0.0001,250,0.9308278738163258,0.9832575487710323,-0.05242967495470652,108,82,62,0.0007555334841783954,0.0007176903353347439,0.0
185,13,0.001,0.0001,250,0.9248828287207258,1.013134586303737,-0.08825175758301129,61,122,69,0.0005953704728939246,0.0004033313634347354,0.0
186,13,0.001,0.0001,250,0.9138050408165338,0.9955389867426222,-0.0817339459260884,54,88,110,0.0006456245649140531,0.0003829072042215692,0.0
187,13,0.001,0.0001,250,0.9203050230504923,0.9885771806205946,-0.0682721575701023,59,106,87,0.0009272936541274686,0.0007771222900472342,0.0
188,13,0.001,0.0001,250,0.9118301488143714,1.0001677043372523,-0.08833755552288092,60,91,101,0.000656936911894308,0.00042590355221542035,0.0
189,13,0.001,0.0001,250,0.9047130301869813,0.9873945114044586,-0.0826814812174772,56,82,114,0.000793672141237971,0.0005963117109111026,0.0
190,13,0.001,0.0001,250,0.929951153247485,1.0218841048883132,-0.09193295164082815,59,151,42,0.0008585910098600272,0.0007499658825472558,0.0
191,13,0.001,0.0001,250,0.8698138794687067,0.9949962691480495,-0.1251823896793428,44,158,50,0.001230769066652399,0.0011273882884431736,0.0
192,13,0.001,0.0001,250,0.9835057013782013,0.9970022883295194,-0.013496586951318168,50,75,127,0.0018851366210063578,0.0018536275658515146,0.0
193,13,0.001,0.0001,250,0.9409969217697746,0.9984233691724884,-0.057426447402713854,54,109,89,0.001221338823424244,0.0011504277133737764,0.0
194,13,0.001,0.0001,250,0.9628459952387597,1.0107067305616722,-0.04786073532291246,33,139,80,0.0010188810986786238,0.0010114404121114187,0.0
195,13,0.001,0.0001,250,0.9477876899113591,0.9909434645776247,-0.043155774666265634,43,79,130,0.0014263242466203423,0.0014237103998378654,0.0
