Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
1,19,0.001,0.0001,250,0.7803710414642827,0.9986966090468166,-0.21832556758253385,82,79,91,0.0009840991643232056,0.0007793929680707458,
2,19,0.001,0.0001,250,0.7775817937429595,1.0027921232732915,-0.22521032953033193,88,75,89,0.0008190891498576814,0.0005796227863800134,
3,19,0.001,0.0001,250,0.787666288213375,0.9956519848689079,-0.2079856966555329,86,66,100,0.000928507643189867,0.0008342699123268483,
4,19,0.001,0.0001,250,0.8056797287059011,1.0027270820222374,-0.19704735331633627,92,75,85,0.0007601979982806958,0.00036573107749977786,
5,19,0.001,0.0001,250,0.8038687242396545,1.0007952619132328,-0.19692653767357826,88,70,94,0.0006901581703668022,0.0003775789818573805,
6,19,0.001,0.0001,250,0.7922285619449801,0.9993509484527442,-0.20712238650776404,68,94,90,0.0007911709527738844,0.00039646233923259144,
7,19,0.001,0.0001,250,0.779949764485156,1.0083303073669814,-0.2283805428818254,82,95,75,0.0007785320081509636,0.0003536681912593834,
8,19,0.001,0.0001,250,0.8070720896701685,0.9910765308365219,-0.1840044411663534,91,80,81,0.0009601351181426688,0.0007705241390301039,
9,19,0.001,0.0001,250,0.7945195979661533,1.0170775940239212,-0.22255799605776783,87,95,70,0.0007380360269662716,0.0004324237789072661,
10,19,0.001,0.0001,250,0.7998490692013648,1.037253214891982,-0.23740414569061719,76,85,91,0.0014643367079209926,0.001365672257641482,
11,19,0.001,0.0001,250,0.8001178145083758,0.9824348117716114,-0.18231699726323558,87,88,77,0.0008434741770851712,0.0005200376131765888,
12,19,0.001,0.0001,250,0.7835426981676363,1.001308272644019,-0.21776557447638267,88,75,89,0.0008605322884428325,0.000761881366351365,
13,19,0.001,0.0001,250,0.7974879921045865,0.9970976760067434,-0.19960968390215683,109,71,72,0.0007617362163222041,0.0005868403124360309,
14,19,0.001,0.0001,250,0.807059232529754,1.0010034373065153,-0.19394420477676133,96,79,77,0.0008981346470872114,0.000698210506673791,
15,19,0.001,0.0001,250,0.7975115238596309,0.9854286023132648,-0.18791707845363392,90,80,82,0.0010646242466321484,0.0010085131390059079,
16,19,0.001,0.0001,250,0.8184250003477521,0.989883160878479,-0.17145816053072693,101,65,86,0.0014731457196270356,0.0017638244883312186,
17,19,0.001,0.0001,250,0.7765300433967728,1.0051864606080976,-0.2286564172113248,81,91,80,0.0008250772348241169,0.000570165465467544,
18,19,0.001,0.0001,250,0.8027554332372603,0.9913235526108212,-0.18856811937356088,85,82,85,0.0016388947900195408,0.0018887566349138562,
19,19,0.001,0.0001,250,0.7916738875175807,1.0027462160915688,-0.21107232857398806,69,103,80,0.0008085624637152825,0.00038735803070052396,
20,19,0.001,0.0001,250,0.7958986171068257,0.9820614490786885,-0.18616283197186279,78,90,84,0.0010269538359989592,0.0008658097175407238,
21,19,0.001,0.0001,250,0.8012385355566789,1.0098540067973438,-0.20861547124066493,86,94,72,0.0007313014887184681,0.0003517992739565259,
22,19,0.001,0.0001,250,0.8030604472652166,1.0083896474049545,-0.20532920013973788,98,76,78,0.0015354421053202618,0.001704939772967138,
23,19,0.001,0.0001,250,0.7929233654858764,0.9991627069683702,-0.2062393414824938,76,96,80,0.0007845023155245959,0.00045227137189420236,
24,19,0.001,0.0001,250,0.7850940354950795,0.9856378006288771,-0.20054376513379757,83,90,79,0.0008421695117597958,0.000599681313655803,
25,19,0.001,0.0001,250,0.7989519548054187,1.0148949685672366,-0.2159430137618179,74,90,88,0.0008634788294323289,0.0005798288357377324,
26,19,0.001,0.0001,250,0.7942943981473755,1.0105904043219114,-0.21629600617453593,73,92,87,0.0008061374943311169,0.00037344894059795,
27,19,0.001,0.0001,250,0.7878822808788627,0.9865444100751223,-0.19866212919625958,68,111,73,0.0011769460091977937,0.0011664408537680956,
28,19,0.001,0.0001,250,0.810587256104427,1.0212230709417722,-0.21063581483734528,84,76,92,0.0016592019407365964,0.0015102364555939045,
29,19,0.001,0.0001,250,0.7937995703124839,1.0299970163640941,-0.2361974460516102,69,94,89,0.0011120960121493062,0.000943787672008723,
30,19,0.001,0.0001,250,0.7880076617263746,0.9844205359686229,-0.1964128742422483,88,76,88,0.001112964539913164,0.0011270130824269186,
31,19,0.001,0.0001,250,0.8007649135138329,0.9924621510550863,-0.19169723754125334,83,82,87,0.0008715133546615117,0.0006439475945648038,
32,19,0.001,0.0001,250,0.8023529837113392,1.0002515354140902,-0.19789855170275095,84,80,88,0.0007658477460193377,0.00042492357702894796,
33,19,0.001,0.0001,250,0.7840273674011055,0.9948646742484345,-0.21083730684732904,88,83,81,0.0010712665191903758,0.0010156025348920029,
34,19,0.001,0.0001,250,0.8088524362396501,0.9973507513817199,-0.18849831514206983,81,71,100,0.0016687546903600377,0.0018763715844656356,
35,19,0.001,0.0001,250,0.7872838283521263,1.0014937034653926,-0.21420987511326628,82,76,94,0.0017912743035228835,0.0017906391537640504,
36,19,0.001,0.0001,250,0.7826988371145039,0.9791128246409356,-0.1964139875264317,85,74,93,0.0008539911845131748,0.0006276789345530468,
37,19,0.001,0.0001,250,0.800168760659384,1.0271765377354356,-0.22700777707605158,89,80,83,0.001161343334749094,0.0009301446342344698,
38,19,0.001,0.0001,250,0.7808367120256698,1.0092724840735443,-0.22843577204787446,95,73,84,0.0015455066676131998,0.001507159444292733,
39,19,0.001,0.0001,250,0.8174646442280763,0.980141458106638,-0.1626768138785617,98,82,72,0.0007661070002693041,0.0005097747359939334,
40,19,0.001,0.0001,250,0.8351804518938671,0.9801070831481609,-0.14492663125429373,99,86,67,0.0009756104508726598,0.0010171039322006627,
41,19,0.001,0.0001,250,0.8174519643401785,1.0161195381480634,-0.1986675738078849,66,91,95,0.0010287244230165664,0.0008185480909200667,
42,19,0.001,0.0001,250,0.7761009419464634,0.9954331078341396,-0.21933216588767623,65,98,89,0.0010248687896247189,0.0007232284599510783,
43,19,0.001,0.0001,250,0.7957207276874833,1.0083401908235672,-0.21261946313608393,83,83,86,0.0010064514175110438,0.0008476198462313235,
44,19,0.001,0.0001,250,0.78707143136569,0.9838134081060412,-0.1967419767403512,70,100,82,0.0010288141795030093,0.0008606403296713112,
45,19,0.001,0.0001,250,0.8326029614729156,0.9879903923138496,-0.15538743084093398,92,92,68,0.001265028199587316,0.0012194595830466465,
46,19,0.001,0.0001,250,0.7810516365543368,1.0151484274166178,-0.23409679086228097,75,92,85,0.0011056679357137637,0.000939424252528081,
47,19,0.001,0.0001,250,0.7911565753244278,1.021582577762354,-0.2304260024379261,87,84,81,0.0008139681327383298,0.0007405485654572029,
48,19,0.001,0.0001,250,0.7794327975404891,0.9865569692076024,-0.20712417166711328,86,84,82,0.0010109641269283498,0.0008608096939883437,
49,19,0.001,0.0001,250,0.7845033789414759,0.9694587111364734,-0.1849553321949975,79,75,98,0.0011624038689017687,0.0009083856482946304,
